ID	twitter	label	sentence
8000	Y	0	राष्ट्रवाद की ज्योति जगाकर आम भारतीय जन मानस में राष्ट्र प्रेम की भावना का सृजन करने वाले, प्रखर वक्ता तथा बहुआयामी व्यक्ति.
8003	Y	1	राहुल गांधी के अनुसार मोदीजी तो दिल्ली में मुँह छिपाकर बैठे हैं जबकि मनमोहन सिंह बार्डर पे कट्टा लेकर घूमा करते थे 🙄😀😀.
8005	Y	1	राहुल जी ने तो कबका चीनी वस्तुओं का बहिष्कार कर चुके हैं। मेड इन "भोपाल,जबलपुर,इंदौर" वाली फैक्ट्रियां सर्वप्रथम उन्ही ने तो लगाई हैं
8006	Y	0	लगता है 1962 का हिसाब बराबर करना भी मोदीजी के ही नसीब में लिखा है। #जयश्रीराम
8009	Y	0	वो 1000 थेऔर हमारे मात्र 200 सैनिक थे माइनस टेंप्रेचर में गलवान नदी में हमारे 1 सैनिक ने 5-5 से लोहा लिया उसमे भी वो कटीले.
8010	Y	0	शुरुआत हो चुकी है आइए हम भी साथ दें. देश के कई व्यापारिक संगठनों ने तय किया है कि अब वो कोई भी चीनी प्रोडक्ट नही बे.
8011	Y	0	श्री अमित शाह की दिल्ली बैठक के परिणाम: टेस्टिंग का रेट 2400 हो गया। 169 टेस्टिंग के नये सेंटर। रैपिड टेस्टिंग शुरू।.
8012	Y	1	सबूत गैंग का इलाज. लद्दाख बोर्डर पर भारतीय सेना की तरफ सें एक टीले पर राहुल गांधी और उनकी पुरी पलटन को बैठने का इंतजाम
8015	Y	0	सरफिरे आशिकों से कभी मिले हो, नहीं मिले तो कभी खाखी गाड़ियों के अंदर बैठे जवानों की आंखों में आंखें डाल कर देखना तुम्हें.
8016	Y	0	सुशांत सिर्फ बिहार का ही नही पूरे भारत का बेटा था. सुशांत के समर्थन में बिहार की जनता अब एकजुट हो गई है, खान गेंग के पोल खोल
8023	Y	1	भारत और चीन की सेनाओं की तकनीकी ताकत की तुलना तो हो सकती है लेकिन जज़्बे और फौजी की ताकत की नहीं। भारतीय सैनिक के पास देश के लिए लड़ने का जज़्बा होता है जबकि चीन का सैनिक एक पार्टी की फौज का सिपाही भर है।ऊपर से इस इलाके में भारत की स्ट्रेटेजिक पोज़िशन चीन से ज़्यादा स्ट्रॉन्ग है।
8025	Y	0	सुसाइड दर्द का अंत नहीं है। ये दर्द का ट्रांसफ़र है। जो आपसे प्यार करते हैं उन्हें ज़िंदगी भर का दर्द देकर जाना इसे ठीक नही
8026	Y	0	दिल्ली के स्वास्थ्य मंत्री सत्येंद्र जैन अस्पताल में भर्ती। कोरोना जैसे लक्षण दिखने के बाद अस्पताल में भर्ती कराए गए।
8027	Y	0	वैसे आपको बता दूं कि बीच में एक दौर था कि कुछ 'पत्रकारों' ने मीडिया में भी एक गिरोह बना रखा था। सब मित्र थे और बड़े चैनल्स के एडिटर थे।पत्रकारों की ज़िंदगी तय करने लगे थे। चरणों में गिरे रहो वरना कहीं नौकरी ना लगने दूंगा का खेल चल रहा था। कॉकस टूटा,आज सारे महानुभाव बेरोज़गार हैं।
8028	Y	0	चिंता ना करें, अभी कुछ दिन में 'वो' लोग उसको पागल भी साबित कर देंगे। कहानी बेचने के ही बिज़नेस में तो हैं। अब पब्लिक 'उनपर' सवाल उठा रही है तो ऐसी कई कहानियां बनाई जाएंगीं और 'उनके' एक इशारे पर लिखने बैठे उनके गैंग के लोग छाप देंगे। सुशांत तो आएगा नहीं सही गलत बताने। देखते जाइए।
8058	Y	0	तभी मैंने कहा कि पब्लिक खुद तय कर लेगी कि MS साहब जो बोल रहे हैं उसपर यकीन किया जा सकता है या नहीं।
8060	Y	0	हालत तो दिल्लीवालों की पतली हो जाएगी सर अगर गलती मानकर सुधार करने की बजाए ऐसे ही बे सिर पैर के जवाब देकर बचने की कोशिश करते रहे लोग।
8075	Y	0	इसी सकारात्मकता के लिए है आज का हमारा प्रयास। 😊 #DharmaSammelanOnIndiaTV
8080	Y	0	खुले हाथों से मदद पहुंचाने वाले हाथ बांधे सबकुछ देखते रहने की कला सीखते हुए।
8083	Y	0	बेहद दुखद। ईश्वर आपको और आपके परिवार को इस अपूर्णीय क्षति से उबरने की शक्ति दे। 🙏
8092	Y	0	बधाई और शुभकामनाएं 👍💐
8093	Y	1	ऐसी महानुभाव पब्लिक की वजह से कोरोना को हराना मुश्किल ही नहीं नामुमकिन हो जाएगा 🤦
8121	Y	0	पत्रकार होता ही है पब्लिक के दिल का सवाल पूछने लिए 😊
8130	Y	0	भारत-चीन तनाव पर सबसे बड़ी चर्चा। क्या चीन वाकई युद्ध की तैयारी कर रहा? 1962 वाले और 2020 वाले भारत में क्या फर्क है?
8131	Y	0	“अगर आपको सपने देखने का सलीका आता है। और आपको उस सपने में विश्वास है। तो वो हो जाता है।” सुशांत ने अपने इंटरव्यू में मुझसे कहा था। कौन जानता था सपने देखने का सलीका जानने वाला, सपने तोड़ जाएगा। एक छोटे से शहर का छोटा सा लड़का #SushantSinghRajput
8139	Y	1	सात समंदर पार करना सुना था। आपने लॉकडाउन में तीन राज्यों की पुलिस पार कर ली! 😄
8141	Y	0	ॐ असतो मा सद्गमय। तमसो मा ज्योतिर्गमय। मृत्योर्मामृतं गमय॥ दीपों से कोरोना के कीटाणु नहीं मरेंगे। जैसे ध्वनि से वो भागते नहीं। पर दिमाग़ का विस्तार कीजिए तो ध्वनि की एकता सुनाई देगी, एकता का उजाला दिखेगा। और एकजुटता की शक्ति का अहसास होगा।
8142	Y	0	सुबह सुबह झाड़ू लगाते लगाते याद आया आज पहली तारीख़ है। भले ही झाड़ू, पोछा, बर्तन खुद कर रहे हों, लेकिन सैलेरी देना मत भूलिएगा! वैसे भी इन कामों की असली वैल्यू रोज़ रोज़ करने के बाद ही महसूस हुई 😊 #Lockdown21
8143	Y	0	#LockDown में ये सुविधाएँ जारी रहती हैं। 1. अस्पताल और दवा की दुकानें 2. फल, सब्ज़ी, किराना 3. कुकिंग गैस की सप्लाई 4. दूध के बूथ 5. सीमित सार्वजनिक ट्रांसपोर्ट 6. ATM और बैंक 7. टेलीकॉम सेवा 8. खाने की होम डिलिवरी 9. ई कॉमर्स
8145	Y	0	अंतरराष्ट्रीय लीडरों के दौरे पर कश्मीर में आतंकी हमले किए जाते थे। मुद्दे को internationalize करने के लिए। दिल्ली में ऐसा होगा सोचा नहीं था। प्रदर्शन की आज़ादी के नाम पर पत्थर और गोली! और इनसे वार्ता की जाए? एक वर्दीधारी की जान की क़ीमत नहीं? बहुत हुआ अब।
8147	Y	1	इमारतें तो अंग्रेजों ने भी भारत में बहुत बनवाई थीं। तो इसका मतलब क्या हुआ? #CAA_NPR_Protest #asadowaisi
8206	Y	0	अरे मैंने आपसे नहीं पूछा। मैंने आपसे सहमति जताई। जिस दिन वो ख़बर चली, उसी दिन कार्रवाई होनी चाहिए थी।
8207	Y	0	राजमहल के सारे दर्पण मैले-मैले लगते हैं इनके ख़ूनी पंजे दरबारों तक फैले लगते हैं इन सब षड्यंत्रों से परदा उठना बहुत जरुरी है पहले घर के गद्दारों का मिटना बहुत जरुरी है (हरिओम पंवार)
8212	Y	0	उठो तुम्हें सौगंध कहा था शीश नहीं झुकने दोगे सम्मान हमारा लौटेगा अभियान नहीं रुकने दोगे राष्ट्रभक्त जनता ने तुमको एक साथ ललकारा है उठो हमें विश्वास दिलाओ ये कश्मीर हमारा है (सौ. ) #Pulwama
8220	Y	0	यदि कोई देशभक्त है, तो काफ़ी है। बाकि सियासी बातें हैं।
8222	Y	0	जो बहकावे में आकर पहले हिंदुस्तान से लड़ा। फिर सच्चाई जानकर हिंदुस्तान के लिए लड़ा। उसके जनाज़े में पूरा हिंदुस्तान रोया था। उसके सम्मान पर पूरा हिंदुस्तान फ़ख्र करेगा। किसी को कितना भी दर्द हो, 70 साल का हमारा गणतंत्र एक नए सवेरे की दहलीज़ पर है।#NazirWani
8223	Y	0	ये ज़िंदगी है कौम की, तू कौम पे लुटाए जा। आज़ाद हिंद फ़ौज को आख़िरकार वो सम्मान, जिसके वो हमेशा से हकदार रहे। आज गणतंत्र दिवस फ़ुल ड्रेस रिहर्सल में जब राजपथ पर INA veterans की सलामी का हिस्सा आया, तो गर्व हुआ। नेताजी के जन्मदिन पर इससे बेहतर क्या होता। दमदार और ज़रूरी निर्णय।
8227	Y	1	तो अब NDA vs UPA है? NDA vs महागठबंधन है? या NDA vs UPA vs तीसरा मोर्चा है? #IndianPolitics
8231	Y	1	मादरे वतन भारत ज़िंदाबाद! उम्मीद है नारे से धर्म निकल गया। 😊
8234	Y	1	नसीरउद्दीन शाह बेहतरीन ऐक्टर हैं। अवॉर्ड भी ढेरों जीते हैं। कुछ अवॉर्ड ले दे के ये असहिष्णुता वाला अध्याय ख़त्म करें। अब बोरिंग हो चुका है। #NaseeruddinShah
8235	Y	1	कोई तो जीत गया! मुंह तो मीठा करो! एक चॉकलेट कंपनी का ऐड आज के नतीजों को समर्पित। कॉंग्रेस को जीत के लिए। बीजेपी को टक्कर के लिए। बसपा को पुर्नजीवित होने के लिए। ईवीएम को पवित्रता के लिए। बहुत बहुत बधाई! #Results2018
8237	Y	1	जब एक ‘सेक्युलर’ नेता महिला पर असभ्य टिप्पणी करता है, तो उसे ग़लती माना जाएगा? #SharadYadav
8239	Y	0	🙏 हलदीघाटी, गोगुंदा, कुंभलगढ़, मायरा की गुफ़ाएं भी देखीं। जल्द ही महाराणा पर कार्यक्रम। और फिर एक घंटे का विशेष चितौड़गढ़ पर भी! अद्भुत, अविश्वसनीय, अकल्पनीय राजस्थान। #SwetaSthan
8241	Y	1	ये तो ठीक है कि इमरान को सिद्धू जैसा पीएम चाहिए। सवाल ये है कि सिद्धू को कहीं उनके जैसा पीएम तो नहीं चाहिए 🙂
8242	Y	0	ये नेता नहीं, फ़ौजी की हुंकार है। राजनीति देश के भीतर होनी चाहिए। सरहदों के पार जो पहुंचे, वो एक देश, एक नीति, एक आवाज़ ही हो। इससे स्पष्ट संदेश पाकिस्तान को नहीं दिया जा सकता था।
8245	Y	0	लगातार 5वीं बार छठ व्रत कर रही हूँ। सोचा नहीं था इतना कठिन पर्व कर पाऊँगी। पर प्रकृति की ही पूजा है। प्रकृति से ही ऊर्जा है। आज से निर्जल उपवास आरंभ। सभी को महापर्व छठ की शुभकामनाएँ।
8246	Y	0	मन रौशन, जीवन रौशन, हर पल रौशन, कण कण रौशन। दीपावली की अनेकों शुभकामनाएँ।
8255	Y	0	और लगाओ जिन्ना की तस्वीर।
8256	Y	1	अगर Phd स्कॉलर होकर भी आप देश के टुकड़े करने का मंसूबा पालना ही सीखते हैं। तो ऐसे हज़ारों बुद्धिजीवियों से बेहतर हमारे 12वीं पास सैनिक हैं। जो घर परिवार भूलकर भी केवल देश सेवा ही सीखते हैं।
8260	Y	0	चंद्रशेखर आज़ाद, भगत सिंह, सुखदेव, राजगुरु, खुदीराम, बिस्मिल, अशफ़ाक किस राजनीतिक पार्टी के थे? हिंद पर मरने वाला, हर वीर था हिंदुस्तानी। चाहे हंसते हुए सूली पर चढ़े हों, या कालापानी में जवानी गुज़ार दी हो। उस दौर के संघर्ष और बलिदान को अपमानित नहीं किया जा सकता।
8265	Y	0	मेरे कहने का मतलब बिलकुल यही था। कि नियमों से आस्था नहीं बनती। हिंदुओं में मंदिर प्रवेश को लेकर महिलाओं के ख़िलाफ़ भेदभाव का मामला बनाया गया। जबकि पुरुषों पर भी कई जगह प्रतिबंध है।
8269	Y	0	महिलाओं को हक़ मिल गया। अब पुष्कर के ब्रम्हा मंदिर में सभी पुरुषों को जाने की अनुमति मिले। मुज़फ़्फ़रपुर के देवी मंदिर और कामाख्या में प्रतिदिन एंट्री हो पुरुषों की। केरल में भी दो मंदिरों में पुरुष निषेध हैं। सांकेतिक समानता चाहिए तो अंतहीन मुद्दे है। #Sabarimala
8272	Y	1	कोरोना और कांग्रेस में बहुत ज्यादा फर्क नहीं है। कोरोना फिजिकल इम्यूनिटी खत्म करता है तो कांग्रेस मेंटल
8273	Y	0	विशेष परिस्थितियों में अमेरिका चीन से अपने सभी संबंध तोड़ सकता है अमेरिका के राष्ट्रपति श्री डोनाल्ड ट्रंप
8274	Y	1	हिंदुस्तान विदेशियों से नहीं सिर्फ हिंदुस्तानियों से हारा है✔️यही दर्द है एनएसए श्री अजीत डोभाल जी ने इसी सच्चाई को बताया
8276	Y	1	#बधाई_बेशर्म_केजरीवाल कोरोना के नाम पर शराब,पैट्रोल-डीजल पर करोड़ो का टैक्स वसूल रहा पर जनता का इलाज करवाने के लिए पैसे नही.
8278	Y	1	👉"इटली" का "माल" भी "जला" सकते है क्या - "चीन के माल" के साथ 🤔 👇 "कबाड़" पडा है कुछ "देश" मे इसलिए "पुछा"!
8279	Y	1	👉"हिन्दुओ" की आने वाली "पीढ़ियों" को ये "किताब" दिखा के बताया जायेगा की "हिन्दू आतंकवादी" था 👇 और "मुसलमान शांतिदूत"। 🤜".
8280	Y	0	💙ख़ूबसूरती हमेशा आपके 💙 ❣️चेहरे पर सजती रहे ❣️ 💙ख़ुशी हमेशा आपकी जिन्दगी 💙 ❣️ में महकती रहे।❣️ 💟.
8281	Y	1	😂 कोरोना की वजह से थाईलैंड जाकर अपना 50वाँ जन्मदिन न मना पाने वाले पाकिस्तान व चीन के परम हितैषी भाजपा के स्टार कम्पेनर को जन्मदिन की बधाई
8282	Y	1	😂 क्या आपको पता है कि "कांग्रेस" में "सांसदों के संख्या 52" है अब इसे "पार्टी" कहे या "ताश की गड्डी" क्योंकि #जोकर.
8283	Y	1	😂 हुआ कुछ यूं कि मौरारी बापू को एक विधायक जी ने कायदे से लतिया दिया 😂
8284	Y	0	😂 गौर से देखिए इस आदमी को। एक मासूम चेहरे के पीछे दरिंदा छुपा है। अपने ही दोस्त को पिटते देखने का शौक़ रखने वाला आदमी है ये
8285	Y	1	🙋बेटी बीमार हो तो बड़ा दुख होता है बहू बीमार हो तो ड्रामा लगता है 😊😊
8289	Y	1	3 महीने के लॉकडाउन में प्रकृति तो शुद्ध हो गयी अब बॉलीवुड भी बैन हो जाये तो संस्कृति भी शुद्ध हो जाये।
8293	Y	0	अगर दुनिया Aल्लाह ने बनाई थी तो उसमें हिन्दू, यहूदी, ईसाई पहले कैसे आ गए? जबकि अब्दुल सबके बाद में आया है। 🤔
8302	Y	1	आखिरकार राहुल गांधी ने पूरे किए 50 साल! उनके जन्मदिन पर, मैं आपको याद दिला दूं * वह हमेशा भाजपा के स्टार प्रचारक बने रहेंगे
8303	Y	0	आज की ताज़ा खबर 🤭 विधार्थी को ओनलाइन झापङ मारते वक़्त गुरूजी का Laptop टूटा. 😝
8305	Y	1	आज ही वो दिन है जिस दिन काँग्रेस का पतन करने वाले ने जन्म लिया था चमचो के भैया का #पप्पू_दिवस 😉
8307	Y	1	आँधी" के बाद सिर्फ़ फिर "गांधी" ही देशवासियों की आँखों में धूल झोंक सके हैं.😂 बाकी तो सब मोहमाया है. 😝
8309	Y	0	आप में वजन हो ना हो. पर शब्दों में इतना वजन रखिये कि किसी को फेंक कर मारे तो ससुरे के तीतर उड़ जाए. 😂
8314	Y	1	इस साल किसी के शादी का कार्ड मिलना विधानसभा चुनाव के लिए टिकट मिलने से कम नहीं 😂😜
8317	Y	0	एक्शन शुरू, भारत ने 'तिब्बत' के लिए शुरू किया रेडियो स्टेशन, तिब्बत है स्वतंत्र देश, चीन का राज्य नहीं है ! अखण्ड.
8323	Y	0	केवल एक चीज है जो किसी सपने का पूरा होना असंभव बनाती है असफलता का डर #सुप्रभात साथियों 🙏  🚩
8340	Y	1	जब तक इन जैसे देश में है देश तरक्की कैसे करेगा
8341	Y	0	जब सबकुछ खत्म हो जाये, जिंदगी बोझ समझ में आये उस वक्त बनारस आये कसम #महादेव का वक़्त न बदल जाये तो कहना  🌞 शुभ प्रभात 🌞 @n.
8345	Y	1	जिन के शासन काल में कसाब अपने 10 साथियों के साथ इस्लामाबाद से हथियार के साथ मुंबई तक चला आया, सैकड़ों निर्दोषों की हत्या की वो आज देशभक्ती का ज्ञान दे रहे हैं
8346	Y	1	जिनकी अम्मी जान ₹500 में धरने देती थी. वो आज आज विदेश नीति पर ज्ञान बांट रहे हैं. 😂
8349	Y	1	जिस मंदबुद्धि को खुद के बाप दादाओ द्वारा की गई संधियों का पता नहीं कुछ चमचे उसमे प्रधानमंत्री बनने के गुण देख रहे
8358	Y	0	धूप और बारिश एक साथ शियार का व्याह हो रहा है या मौसम भी #पप्पू_दिवस मना रहा है 🙄
8360	Y	0	नाराज हैं तो जाईये.मगर ये शर्त है हमसे ना बोलिए तो किसी से ना बोलिए शर्त मंजूर तो बोलो हाँ
8361	Y	1	नेपाल सरकार को ज्ञात होना चाहिए कि उनकी सेना से ज्यादा नेपाली हमारे यहाँ चाउमीन के ठेले लगाते है तुमको वो भी ठोक देंगे!
8362	Y	1	पाकिस्तान गोलीबारी करे तो खुश, चीन घुस आये तो खुश, नेपाल ने गोली चलाई तो खुश, दोगलो भारतीय ही हो या डीएनए में खराबी है.
8363	Y	0	प्रात: स्मरणीय श्री माता वैष्णोदेवी जी वैष्णवी भवानी मां के हाथों में जग की डोर मां के ही संकेत पे हो,दिन रैन सांझ और.
8365	Y	1	फेसऐप से जेंडर बदलने वालों से हम हिन्दू राष्ट्र की कल्पना कर रहे है ?
8366	Y	0	फ्री की रोटी तो कुत्ते भी खाते हैं, भूख तो "राष्ट्रवाद" की होनी चाहिए । जयहिंद 🇮🇳  🚩🙏 🙏जय सनातन धर्म 🙏🏻
8367	Y	0	बलिदानी सैनिक के इस पिता को देश नमन करता है. "बेटा ही शहीद हुआ है ना. 2 पोते हैं. इनको भी सेना में भेजूंगा."- शहीद कुंद.
8368	Y	1	बिग ब्रेकिंग। कश्मीर में सुरक्षाबलों ने 8 आतंकियों को मार गिराया है 72 हूर दे दी गई 💪🏻😂 #Terrorism
8369	Y	0	बुंदेले हरबोलों के मुंह हमने सुनी कहानी थी, खूब लड़ी मर्दानी वो तो झांसी वाली रानी थी। देश की आन बान और शान के लिए रणभूमि।
8371	Y	0	भारत पहले ही पांच मोर्चो पर एक साथ लड़ रहा है। 1। कोरोना 2। चीन 3। पाकिस्तान 4। नेपाल 5। देश के अंदर के गद्दार जो इस।
8373	Y	0	भारत विरोध के बाद नेपाल में नमक 100, सरसों तेल 800, जीरा 2000, काली मिर्च 3500, हल्दी 800, अरहर की दाल 700, मिट्टी तेल।
8374	Y	1	भारत हम पर हमला कर सकता है : इमरान खान मियाँ बीबी के झगड़े का अंत घर के छोटे बच्चे की पिटाई से ही होता है 🤣 पाकिस्तान को भी यही खौफ है
8375	Y	0	भीम आर्मी चीफ चंद्रशेखर रावण महिलाओं के लिए इतनी गन्दी भाषा का प्रयोग करता है । रावण सेना के लिए भी गंदी भाषा बोलता है।
8376	Y	0	भैया की तरफ से रात में के खिलाफ ट्रेंड चलाया जायेगा। सभी मित्रगण उपस्थित रहे। 🙏
8380	Y	0	महोदय कृपया 🙏 यह व्यक्ति मुझे मानसिक रूप से परेशान कर रहा है कृपया संज्ञान मैं लें और जल्द कार्रवाई करें @cccinoida
8382	Y	1	मुसलमान को कभी भी आरक्षण, रोजगार और विकास की मांग करते हुए नहीं देखा होगा क्योंकि उन्हें विकास , रोजगार और आरक्षण से ज्यादा।
8384	Y	0	मेरे जवानों पर प्रश्न उठाने वाले दोगले लोगों को यह वीडियो एक तमाचा है, चीनी सैनिक का वाहन और एक चीनी सैनिक भारत के जवा।
8385	Y	1	मोहब्बत अंधी होती है ये तो सुना था पर। इतनी लंबी होती है ये आज ही देखा 😃😂😆😀😅😂
8389	Y	1	रहने दे मुझे #अँधेरे में ए ग़ालिब, 😒 उजालो में मुझे 🤗अपनों के #असली चेहरे नज़र 👀आ जाते है। ! 😓 #GoodMorningTwitte।
8392	Y	0	रावण जैसे लोग चीन की एक चाल है जो भारत के अंदर गृहयुद्ध करवाकर भारत को अंदर से कमज़ोर करना चाहते है? #अरेस्ट_चंद्रशेख।
8393	Y	1	राहुल गाँधी की कुंडली देखचंद्रास्वामीने कहा था बालक Pappu पार्टी के लिए राहु काल बन अवतरित हुआ है 🙀 कांग्रेस के लिए घात।
8396	Y	0	लो अब न्यूज़ चैनल पर भी छा गया #CKMKB 😜 मतलब चीन के माल का करो बहिष्कार बाकी जो आप समझे वो भी है 🤣
8399	Y	0	वैल्डिंग की गई है कीलें इसका मतलब पूरा योजनाबद्ध तरीके से हमला किया गया है इन कील लगी हुई रॉड्स से हमारे निहत्थे जवानों।
8400	Y	0	व्यासपीठ की मर्यादा तोड़ने वालों के लिए ये सबक है 🤔 व्यासपीठ पर बैठकर सनातन के खिलाफ में कुछ भी बोल देने, और अल्ला मौला गाने।
8402	Y	0	सनातन धर्म के अनुयायियों को किसी अन्य धर्म से सीखने की कोई जरूरत नही है क्योंकि सभी धर्मों ने जो भी अच्छा सीखा हैं वो सनातन से ही सीखा है
8404	Y	1	सही वक्त की चोट के इंतजार में हर कोई सराफत का चोला ओढ़े है यहाँ तब तक रिश्ते निभाते जाइये और मरहम जुटाते जाइये 😒😒
8405	Y	1	सालों पहले, । कुछ हिन्दू जो कायर थे। उन्होंने। इस्लाम कबूल। कर लिया था। और जो। शेर थे वो धर्म के लिए लडते रहे
8407	Y	0	सुशांत की लोकप्रियता से डर गया था खान गैंग 🤔 सुशांत बिहार के एक माध्यम परिवार से था, इतने कम समय में उसने जितनी लोक।
8408	Y	0	सृष्टि में एक प्रेम ही है जिसे लाख प्रयत्न करो खत्म करने का। वो बढ़ता ही जाता है। #जय_श्री_कृष्णा 🌸 #सुप्रभात।
8409	Y	0	हम सब राष्ट्र भक्तों को भी अपनी संतानों की रगों में देशभक्ति की धारा प्रभावित करते रहना चाहिए जिस देश के बच्चे इतने साहसी।
8411	Y	1	हाँ हम चुड़ैल किसको बोलते है पता है ना
8413	Y	1	हेयर ड्रेसर तो आपको राजीव गांधी इंदिरा गांधी का लुक दे सकता है, लेकिन। ? भेजे का क्या करेंगे, भेजा कौन देगा
8419	Y	1	हिन्दुत्व के लिए। लड़ नहीं सकते तो लिखो। , और अगर लिख नहीं सकते तो कम से कम विरोध तो मत करो, फिर भी खुजली होती है तो डुबमरो जाहिलो! । ।
8422	Y	1	ये शुक्र है जंगल में आरक्षण नहीं बहोत नहीं तो जंगल का राजा शेर नहीं गधा होता आरक्षण खत्म करो 70 साल हो गये यार #आरक्षण_भीख_है
8423	Y	1	वो तो देदेंगे 2024 में। लेकिन बाद में जो आएगा वो योगी आदित्यनाथ जी होंगे सम्भाल नहीं पाओगे बे।
8424	Y	0	मैं प्रतिदिन सनातनी वीरो को इसलिए जगाता हूँ ताकी 10 या 12 साल बाद हमे और हमारे मित्रों या बच्चों को भी राहत कैम्प में न रहना पड़े जैसे आज कश्मीरी पंडित रह रहे हैं। 🙏🏻⛳️। । ⛳️🙏🏻
8425	Y	0	मैं आपके साथ हूँ दीपक भाई
8426	Y	0	देश विरोधी एजेंडा चलाने वालों के खातों की ईमानदारी से जांच होनी चाहिये। CAA के खिलाफ प्रोटेस्ट करने वाले जितने भी
8427	Y	0	यदि आपको कोई शरारती तत्व परेशान कर रहा हो तो आप श्री नितिन शुक्ला के पास जाइये । उनका नंबर ये है 8770720196
8431	Y	0	जी बिल्कुल महोदय आप हो तो डर किस बात का
8434	Y	0	जी बिल्कुल सत्य कहा मैनिट जी सऊदी अरब से धमकिया मिल रहा है हमे मारने के लिए
8435	Y	0	दीपक जी मैं आभारी रहूँगा 🙏🏻⛳️
8436	Y	0	धमकिया दे रहा है मारने की 22 अक्टूबर 2019 डिलीट ट्वीट को स्क्रीन शॉट लेकर षड्यंत्र रच रहा है मेरे प्रति पर मैं मोत से नहीं डरता हूँ। बस आप सभी का सपोर्ट चाहिए क्योंकि आज शाम को ही ट्विटर ने अन लॉक किया है मेरा ट्विटर अकाउंट तब पता चला कि मेरे प्रति दुष्प्रचार किया जा रहा है।
8437	Y	0	आदरणीय गौतम जी मैं आपका स्वदेव आभारी रहूँगा
8438	Y	0	हजारों की संख्या में नफरतों के सौदागर आए दिन हमारी धार्मिक भावनाओं को आहत करने वाले ट्वीट करते हैं उसके ख़िलाफ़ कोई आ।
8439	Y	0	पायल रोहतगी जी मेरे साथ भी यही हो रहा है आज ही वापस आये हुए हैं लॉक करा दिया था जब कि ट्विट मेरा डिलीट था पर 9 माह बाद किसी महानुभाव ने षड्यंत्र रचा था।
8441	Y	0	एक बार फिर से ट्विटर पर आपका स्वागत है अतुल भाई
8445	Y	0	पर कुछ लोग षड्यंत्र रच रहे है मेरे प्रति अब धमकिया भी मिलना हमे चालू हो गया है पर में सच्चाई और ईमानदारी से सनातन धर्म के प्रति सभी को जागरूक कर रहा हूँ। आप सभी भाई की भी जरूरत है।
8450	Y	0	राष्ट्र वादियों के साथ गलत हो रहा है इसका खामियाजा भुगतना पड़ेगा सेकुलर कुछ भी बोले कोई दिक्कत नहीं
8457	Y	0	स्वामी विवेकानंद जी की मूर्ति के आसपास जिसका उद्घाटन होना था वहां जिस तरीके की भाषा जेनुयू के वामपंथी छात्रों ने लिखी है यह उनकी घटिया मानसिकता दिखाती है।
8459	Y	0	श्री अशोक सिंघल जी आपके योगदान को देश कभी नहीं भुला पाएगा। नमन है ऐसे व्यक्ति को जिसने राजनीति से परे हटकर एक आंदोलन के नाम अपना जीवन समर्पित कर दिया। काश आप आज हमारे बीच होते। 🙏
8461	Y	0	आपका धन्यवाद नितिन भाई
8463	Y	0	पार्टी इस हार के परिणामों पर चिंतन और मंथन करेगी : हमारा कहना है कि आप बस हिंदुओं की हत्या का बदला ले लो, और उसके बाद परिणाम देख लो
8467	Y	1	पाकिस्तान के पप्पू को भारत के पप्पू से बहुत उम्मीदें हैं! 😂
8469	Y	0	भारत के राष्ट्रपिता है नरेंद्र मोदी, ऐसा मैं नही अमेरिका के राष्ट्रपति डोनाल्ड ट्रम्प कह रहे है 😊 #ModiTrumpMeet
8470	Y	0	मैं प्रधानमंत्री श्री जी के लिए भारत रत्न की मांग नहीं करता, एक दिन खुद UNO उनको विश्वरत्न की उपाधि से सम्मानित करेगा ऐसा मेरा विश्वास है क्या आप सहमत है। #ModiHaiToMumkinHai
8471	Y	0	दुनिया आज फ़िर देखेगी हिंदुस्तान का दम! अमेरिका में सुपर पावर इंडिया वाले। पीएम जी का मेगा शो, स्टेडियम में ढोल नगाड़ों के साथ मोदी मोदी की गूंज भारत मे विपक्ष और कुछ भारत विरोधी लोगो की टेंशन शुरू 😂 #HowdyModi #ModiInHouston #ModiInUSA
8472	Y	1	मंदिरों में रेप होते हैं और बाक़ी जगह के लिए ये आँख नाक कान बंद कर लेते हैं!
8474	Y	1	बांग्लादेश के जन्म के 48 साल बाद पाकिस्तान फिर पेट से है, और अबकी बार बलूचिस्तान नामक बच्चे की किलकारी गुंजने वाली है!
8476	Y	1	हमें परमाणु बम की धमकी मत दो पाकिस्तानियो। हम तूम्हारे यहां टमाटर भी फेक दें तो पूरे मुल्क में भगदड़ मच जाएगी। 😂 भिखारी 😛
