QuesId,SectionId,ContextId,Question,Answer,Reference
207,Book01_43,187,Question: What did the king do when an insect appeared from the fruit he was eating?,"Answer: The king took the insect and addressed his councillors, stating that since the sun was setting and he had no more fear of poison, he wanted the insect to become Takshaka and bite him. He believed that this act would expiate his sinful deed and fulfill the words of the ascetic.","Reference: ""Therefore, let this insect become Takshaka and bite me, so that my sinful act may be expiated and the words of the ascetic rendered true."""
208,Book01_44,189,Question: Who performed the last rites of the deceased king?,"Answer: The councillors of the king, along with the royal priest who was a holy Brahmana, performed all the last rites of the deceased king.","Reference: ""And when the king was laid low by Takshaka's poison, his councillors with the royal priest--a holy Brahmana--performed all his last rites."""
209,Book01_44,189,Question: What name was given to the minor son of the deceased king who became the new king?,Answer: The people called the minor son of the deceased king by the name Janamejaya when he became their new king.,"Reference: ""And the people called their new king, that slayer of all enemies, that hero of the Kuru race, by the name of Janamejaya."""
210,Book01_44,189,Question: Whom did the ministers of King Janamejaya ask for a bride?,"Answer: The ministers of King Janamejaya went to Suvarnavarman, the king of Kasi, and asked him for his daughter Vapushtama as a bride.","Reference: ""And the ministers of the youthful monarch, beholding that he could now keep his enemies in check, went to Suvarnavarman, the king of Kasi, and asked him his daughter Vapushtama for a bride."""
211,Book01_45,190,Question: What did Jaratkaru see when he was wandering over the earth?,"Answer: Jaratkaru saw the spirits of his ancestors hanging by a cord of virana roots in a hole, being gradually eaten away by a large rat dwelling in that hole.","Reference: ""And one day he saw the spirits of his ancestors, heads down, in a hole, by a cord of virana roots having only one thread entire. And that even single thread was being gradually eaten away by a large rat dwelling in that hole."""
212,Book01_45,190,Question: How did Jaratkaru offer to help the pitiable spirits of his ancestors?,"Answer: Jaratkaru offered to avert the calamity by sacrificing a part or even the whole of his asceticism, as requested by the spirits of his ancestors.","Reference: ""Tell me quickly whether this calamity can be averted by a fourth, a third, or even by the sacrifice of a half of this my asceticism, O, relieve yourselves even with the whole of my asceticism. I consent to all this. Do ye as ye please."""
213,Book01_45,190,Question: Why did Jaratkaru feel pity for the spirits of his ancestors?,"Answer: Jaratkaru felt pity for the spirits of his ancestors because they were hanging by a weak cord of virana roots, being gradually eaten away by a rat, and were eagerly desiring salvation.","Reference: ""The Pitris in that hole were without food, emaciated, pitiable, and eagerly desirous of salvation. And Jaratkaru, approaching the pitiable one, himself in humble guise, asked them."""
214,Book01_46,193,Question: Why did the Muni wander over the earth and weep loudly in the forest?,Answer: The Muni wandered over the earth and wept loudly in the forest because he was old and had not been successful in finding a wife.,"Reference: ""'O ye, being directed by my ancestors, I am roaming in poverty and sorrow, over the wide world for wedding a maiden that I may obtain as alms.' And having gone into the forest, the wise one, moved by the desire of doing good to his ancestors, said, 'I will ask for a bride,' distinctly repeating these words thrice."""
215,Book01_46,193,Question: Who did the Muni ask for a bride and why?,Answer: The Muni asked for a bride from the creatures in the forest because his ancestors had directed him to marry for the acquisition of a son.,"Reference: ""My ancestors, afflicted with grief, have directed me that am engaged in the most severe penances, saying, 'Marry thou for (the acquisition of) a son.' ... 'O ye, being directed by my ancestors, I am roaming in poverty and sorrow, over the wide world for wedding a maiden that I may obtain as alms.'"""
216,Book01_46,193,Question: Who informed Vasuki about the Muni's desire for a bride?,Answer: The snakes that had been set upon Jaratkaru's track informed Vasuki about the Muni's inclination and desire for a bride.,"Reference: ""Then those snakes that had been set upon Jaratkaru track, ascertaining his inclination, gave information to Vasuki."""
217,Book01_46,193,Question: How did Vasuki respond when he heard about the Muni's desire for a bride?,"Answer: Vasuki took a maiden, who was decked with ornaments, and went into the forest to offer her as alms to the Rishi.","Reference: ""And the king of the snakes, hearing their words, took with him that maiden decked with ornaments, and went into the forest unto that Rishi."""
218,Book01_46,193,Question: Why did the Rishi hesitate to accept the maiden offered by Vasuki?,Answer: The Rishi hesitated to accept the maiden because he realized she did not have the same name as him and the question of her maintenance was unsettled.,"Reference: ""And the Rishi, thinking her not to be of the same name with himself, and seeing that the question of her maintenance also was unsettled, reflected for a few moments, hesitating to accept her."""
219,Book01_47,195,"Question: How did the sister of the king of the snakes serve her husband, the great Muni?","Answer: The sister of the king of the snakes served her husband with the wakefulness of a dog, the timidity of a deer, and knowledge of signs possessed by the crow.","Reference: ""And moved by the desire of doing good to her relatives, that damsel, of unsullied reputation, began to attend upon her lord with the wakefulness of a dog, the timidity of a deer, and knowledge of signs possessed by the crow."""
220,Book01_47,195,"Question: What happened when the sister of Vasuki approached her husband, the Muni, after her menstrual period?","Answer: After her menstrual period, the sister of Vasuki approached her husband, and she conceived.","Reference: ""And one day, after the menstrual period, the sister of Vasuki, having purified herself by a bath according to custom, approached her lord the great Muni; And thereupon she conceived."""
221,Book01_47,195,Question: How did the embryo grow inside the sister of Vasuki?,"Answer: The embryo inside the sister of Vasuki grew like a flame of fire, possessed of great energy, and resplendent as fire itself, growing like the moon in the bright fortnight.","Reference: ""And the embryo was like unto a flame of fire, possessed of great energy, and resplendent as fire itself. And it grew like the moon in the bright fortnight."""
222,Book01_47,195,Question: What dilemma did the sister of Vasuki face regarding waking her husband from sleep?,"Answer: The sister of Vasuki was faced with the dilemma of waking her husband or not, as she feared the loss of her husband's virtue. She weighed the options of angering him or risking the loss of his virtue.","Reference: ""And she thought, 'What should I now do? Shall I wake my husband or not? He is exacting and punctilious in his religious duties. How can I act as not to offend him? The alternatives are his anger and the loss of virtue of a virtuous man. The loss of virtue, I ween, is the greater of the two evils. Again, if I wake him, he will be angry. But if twilight passeth away without his prayers being said, he shall certainly sustain loss of virtue.'"""
223,Book01_48,199,"Question: What did Jaratkaru's husband, the ascetic, say to him when asked about offspring?","Answer: When asked about offspring, Jaratkaru's husband, the ascetic, said, ""There is,"" and then he went away.","Reference: ""Asked by me about offspring, the high-souled and mighty ascetic said, 'There is,'--and then he went away."""
224,Book01_48,199,"Question: Why does Jaratkaru believe that his husband, the ascetic, would not speak falsely about the intended result of their union?","Answer: Jaratkaru believes that his husband, the ascetic, would not speak falsely on such a serious occasion because he had never spoken anything false before, not even in jest.","Reference: ""I do not remember him to have ever before speak even in jest aught that is false. Why should he, O king, speak a falsehood on such a serious occasion?"""
225,Book01_48,199,"Question: How did Vasuki, the king of snakes, respond to his sister's consolation?","Answer: Vasuki, the king of snakes, accepted his sister's words and expressed great joy, saying, ""Be it so!"" He then adored his sister with his best regards, gifts of wealth, and fitting eulogies.","Reference: ""Thus addressed, Vasuki, the king of the snakes, accepted those words of his sister, and in great joy said, 'Be it so!' And the chief of the snakes then adored his sister with his best regards, gift of wealth, and fitting eulogies."""
226,Book01_49,202,"Question: How did Parikshit, the father of Janamejaya, conduct himself on earth?","Answer: Parikshit, the father of Janamejaya, conducted himself on earth like an impersonation of virtue and justice. He protected the four orders and was aware of virtue, virtuously protecting everyone engaged in their respective duties. He was of incomparable prowess, protected the goddess Earth, and harbored no hatred towards anyone.","Reference: ""Like unto an impersonation of virtue and justice, the monarch, cognizant of virtue, virtuously protected the four orders, each engaged in the discharge of their specified duties. Of incomparable prowess, and blessed with fortune, he protected the goddess Earth. There was none who hated him and he himself hated none."""
227,Book01_49,202,Question: How did Parikshit treat different social classes and marginalized groups?,"Answer: Parikshit impartially protected Brahmanas, Kshatriyas, Vaisyas, Sudras, widows, orphans, the maimed, and the poor. He cherished his subjects, maintained their well-being, and was like a second Soma to all creatures.","Reference: ""O monarch, Brahmanas and Kshatriyas and Vaisyas and Sudras, all engaged contentedly in the practice of their respective duties, were impartially protected by that king. Widows and orphans, the maimed and the poor, he maintained. Of handsome features, he was unto all creatures like a second Soma."""
228,Book01_49,202,Question: What was Parikshit's expertise and association?,"Answer: Parikshit was well-versed in the interpretation of treatises on the duties of kings, and he was a disciple of Saradwat in the science of arms. He was also dear to Govinda (another name for Lord Krishna) and was loved by all men.","Reference: ""And, O Janamejaya, thy father was dear unto Govinda. Of great fame, he was loved by all men. And he was born in the womb of Uttara when the Kuru race was almost extinct. And, therefore, the mighty son of Abhimanyu came to be called Parikshit (born in an extinct line). Well-versed in the interpretation of treatises on the duties of kings, he was gifted with every virtue."""
229,Book01_49,202,Question: How long did Parikshit rule his subjects?,"Answer: Parikshit ruled over his subjects for sixty years with immense prowess. He possessed a retentive memory, practiced all virtues, and had a deep understanding of morality and political science.","Reference: ""With passions under complete control, intelligent, possessing a retentive memory, the practiser of all virtues, the conqueror of his six passions of powerful mind, surpassing all, and fully acquainted with the science of morality and political science, the father had ruled over these subjects for sixty years."""
230,Book01_49,202,Question: How did Janamejaya come to acquire the kingdom of the Kurus?,"Answer: Janamejaya, the son of Parikshit, acquired the hereditary kingdom of the Kurus as a child and has been protecting every creature for the last thousand years.","Reference: ""And, after him, O first of men, thou hast acquired this hereditary kingdom of the Kurus for the last thousand years. Thou wast installed while a child, and art thus protecting every creature."""
231,Book01_50,206,Question: Who cursed Janamejaya's father and why?,"Answer: The son of the insulted Rishi cursed Janamejaya's father because he was offended by the insult. The Rishi's son was young in years but possessed powerful ascetic splendor, and he cursed Janamejaya's father in anger, directing the snake Takshaka to burn him with his poison.","Reference: ""The son, however, of that Rishi, in wrath, cursed thy father... 'Behold the power of my asceticism! Directed by my words, the snake Takshaka of powerful energy and virulent poison, shall, within seven nights hence, burn, with his poison the wretch that hath placed the dead snake upon my un-offending father.'"""
232,Book01_50,206,Question: How did the Rishi's son inform Janamejaya's father about the curse?,"Answer: The Rishi's son sent his disciple named Gaurmukha to inform Janamejaya's father about the curse. Gaurmukha, possessing amiable manners and every virtue, delivered the message to the king, warning him about the curse and the impending danger from the snake Takshaka.","Reference: ""The tiger among Rishis thereupon sent to thy father a disciple of his, named Gaurmukha, of amiable manners and possessed of every virtue. And having rested a while (after arrival at court) he told the king everything, saying in the words of his master, 'Thou hast been cursed, O king, by my son. Takshaka shall burn thee with his poison! Therefore, O king, be careful.'"""
233,Book01_50,206,Question: What precaution did Janamejaya's father take after hearing about the curse?,"Answer: After hearing about the curse and the imminent danger from Takshaka, Janamejaya's father took every precaution against the powerful snake. The specific precautions and measures taken are not mentioned in the given text.","Reference: ""O Janamejaya, hearing those terrible words, thy father took every precaution against the powerful snake Takshaka."""
234,Book01_50,206,Question: Who is Takshaka and what was his role in the curse?,Answer: Takshaka is a snake known for his powerful energy and virulent poison. He was directed by the curse of the Rishi's son to burn Janamejaya's father with his poison within seven nights. Takshaka played the role of executing the curse on behalf of the Rishi's son.,"Reference: ""'Behold the power of my asceticism! Directed by my words, the snake Takshaka of powerful energy and virulent poison, shall, within seven nights hence, burn, with his poison the wretch that hath placed the dead snake upon my un-offending father.'"""
235,Book01_50,208,Question: How did Takshaka harm Janamejaya's father?,"Answer: Takshaka approached Janamejaya's father in disguise and blasted him with the fire of his poison, causing harm to the virtuous king while he was staying in his mansion with all precautions.","Reference: ""Takshaka, approaching in disguise, blasted, with the fire of his poison, thy virtuous father, the first of kings, then staying in his mansion with all precautions."""
236,Book01_50,208,Question: Why did Takshaka want to prevent Kasyapa from resuscitating Janamejaya's father?,"Answer: Takshaka feared that if Kasyapa were to resuscitate the king bitten by him, it would neutralize the poison and make him an object of ridicule in the world. He thought that the neutralization of his poison would diminish his reputation.","Reference: ""That worst of snakes, of sinful soul, thought within his mind that if Kasyapa resuscitated the king bit by him, he, Takshaka, would be an object of ridicule in the world owing to the neutralisation of his poison."""
237,Book01_50,208,Question: How did Janamejaya plan to punish Takshaka?,"Answer: Janamejaya devised a plan to punish Takshaka for his actions. He wanted to know the details of what transpired between Takshaka and Kasyapa in the deep solitude of the forest. Once he had gathered this information, he would devise a means to exterminate the snake race.","Reference: ""I have devised a way, however, of inflicting punishment upon him... Having known it, I shall devise the means of exterminating the snake race."""
238,Book01_50,208,Question: What did Janamejaya want to know from his ministers?,"Answer: Janamejaya wanted to know when his ministers learned about the events that took place when the banian tree was reduced to ashes by Takshaka and later revived by Kasyapa. He was curious about the details they saw or heard, including the words of Takshaka and the speeches of Kasyapa in the deep solitude of the forest.","Reference: ""I like to know, however, what ye saw or heard, what happened in the deep solitude of the forest,--viz., the words of Takshaka and the speeches of Kasyapa."""
239,Book01_52,213,Question: What did the king ask the Brahmanas after thinking that Takshaka was already burnt?,Answer: The king asked the Brahmanas versed in mantras to tell him the necessary preparations for the sacrifice.,"Reference: ""The king then said unto those Brahmanas versed in mantras, 'I shall make preparations for that sacrifice. Tell me the things that are necessary.'"""
240,Book01_52,213,Question: What did the Ritwiks do to measure the land for the sacrificial platform?,"Answer: The Ritwiks, who were well-versed in the Vedas and acquainted with the rites of the sacrifice, measured the land for the sacrificial platform according to the scriptures.","Reference: ""And the king's Ritwiks, O excellent Brahmana, versed in the Vedas and acquainted with the rites of that sacrifice measured, according to the scriptures, the land for the sacrificial platform."""
241,Book01_52,213,Question: Who sat on the constructed sacrificial platform?,"Answer: The Ritwika, who had been appointed for the ritual, sat on the constructed sacrificial platform.","Reference: ""And the Ritwika sat upon it at ease."""
242,Book01_52,213,Question: What incident occurred before the commencement of the snake-sacrifice?,"Answer: A professional builder, who was knowledgeable about laying foundations and well-acquainted with the Puranas, foretold that the sacrifice would not be completed due to a Brahmana becoming the reason for obstruction.","Reference: ""For when the sacrificial platform was being constructed, a professional builder of great intelligence... said, 'The soil upon which and the time at which the measurement for the sacrificial platform has been made, indicate that this sacrifice will not be completed, a Brahmana becoming the reason thereof.'"""
243,Book01_52,213,Question: What orders did the king give to his gate-keepers?,Answer: The king ordered his gate-keepers not to admit anybody without his knowledge.,"Reference: ""Hearing this, the king, before his installation, gave orders to his gate-keepers not to admit anybody without his knowledge."""
244,Book01_54,217,Question: What was the suggestion given by Brahman to relieve the snakes?,"Answer: Brahman suggested that Jaratkaru would marry a woman named Jaratkaru, and the Brahmana born from their union would relieve the snakes.","Reference: ""Brahman thereupon replied, saying, 'Jaratkaru will take unto himself a wife of the name of Jaratkaru; the Brahmana born of her will relieve the snakes.'"""
245,Book01_54,217,Question: What did Vasuki request from Astika to protect him and his brother?,"Answer: Vasuki requested Astika, who was born from his marriage, to protect him and his brother from the fire during the sacrifice, ensuring the fulfillment of the purpose for which Vasuki was bestowed upon Astika's father.","Reference: ""It behoveth thee to protect us from this danger. It behoveth thee to protect my brother and myself from the fire, so that the object, viz., our relief, for which I was bestowed on thy wise father, may not be unfulfilled."""
246,Book01_54,217,Question: What assurance did Astika give to Vasuki regarding the fulfillment of his resolve?,"Answer: Astika assured Vasuki that he would relieve him from the curse and strive earnestly to ensure a positive outcome, emphasizing that his speech had never proved false, even in jest.","Reference: ""O highminded one, O king of the snakes, believe all that I say. Believe me, my resolve can never be unfulfilled."""
247,Book01_54,217,Question: How did Vasuki describe his condition when speaking to Astika?,"Answer: Vasuki mentioned that his head was swimming and his heart was breaking, and he was unable to discern the points of the earth due to being afflicted with a mother's curse.","Reference: ""And Vasuki then said, 'O Astika, my head swims and my heart breaks. I cannot discern the points of the earth, as I am afflicted with a mother's curse.'"""
248,Book01_55,221,Question: How does Astika compare Janamejaya's sacrifice to the sacrifices performed by other deities and kings?,"Answer: Astika compares Janamejaya's sacrifice to the sacrifices of Soma, Varuna, Prajapati, Sakra, Yama, Harimedha, Rantideva, Maya, Sasavindu, Vaisravana, Nriga, Ajamida, the son of Dasaratha, and Krishna (Dwaipayana), stating that his sacrifice is equal or superior to those of the mentioned deities and kings.","Reference: ""Astika said, 'Soma and Varuna and Prajapati performed sacrifices of old in Prayaga... Let those dear unto us be blessed!"""
249,Book01_55,221,Question: Who does Astika consider as the chief priest of Janamejaya's sacrifice?,"Answer: Astika considers Dwaipayana (Krishna), the son of Satyavati, as the chief priest of Janamejaya's sacrifice.","Reference: ""Like the sacrifice of Krishna (Dwaipayana), the son of Satyavati, in which he himself was the chief priest, is this sacrifice of thine, O foremost one of Bharata's race, O son of Parikshit. Let those dear unto us be blessed!"""
250,Book01_55,221,Question: What is Astika's opinion about the Ritwiks (priests) and Sadasyas (members) participating in Janamejaya's sacrifice?,"Answer: Astika believes that the Ritwiks and Sadasyas engaged in Janamejaya's sacrifice are of great splendor and equal to the sun, and there is no other Ritwik in all the worlds equal to Dwaipayana, Janamejaya's Ritwik.","Reference: ""These (Ritwiks and Sadasyas) that are here engaged in making thy sacrifice, like unto that of the slayer of Vritra, are of splendour equal to that of the sun. There now remains nothing for them to know, and gifts made to them become inexhaustible (in merit)."""
251,Book01_55,221,Question: How does Astika praise Janamejaya's rule as a monarch?,"Answer: Astika praises Janamejaya as a monarch who excels in protecting his subjects and exhibits abstinence, suggesting that he could be either Varuna or Yama, the god of Justice.","Reference: ""In this world of men there is no other monarch equal to thee in the protection of subjects. I am ever well-pleased with thy abstinence. Indeed, thou art either Varuna, or Yama, the god of Justice."""
252,Book01_55,221,Question: What does Astika assure Janamejaya regarding the fulfillment of his resolve and the success of the sacrifice?,"Answer: Astika assures Janamejaya that he will strive earnestly to fulfill his resolve and guarantees the success of the sacrifice, emphasizing that his resolve has never been unfulfilled, even in jest.","Reference: ""O highminded one, O king of the snakes, believe all that I say. Believe me, my resolve can never be unfulfilled."""
253,Book01_56,224,Question: Who appeared at the sacrifice when the Hotri began pouring clarified butter into the fire?,"Answer: Indra, accompanied by the gods, celestial singers, and celestial dancing girls, appeared at the sacrifice.","Reference: ""And as the Hotri, with mantras, began to pour clarified butter into the fire Indra himself appeared on the scene. And the illustrious one came in his car, adorned by all the gods standing around, followed by masses of clouds, celestial singers, and the several bevies of celestial dancing girls."""
254,Book01_56,224,Question: What did King Janamejaya urge the Hotri to do when he became sorry about Takshaka?,"Answer: King Janamejaya urged the Hotri, the Brahmana performing the sacrifice, to do his duty.","Reference: ""Hearing this, the king installed in the sacrifice became very sorry and urged the Hotri to do his duty."""
255,Book01_56,224,Question: What did King Janamejaya instruct his mantra-knowing Brahmanas to do in order to destroy Takshaka?,"Answer: King Janamejaya instructed his mantra-knowing Brahmanas to cast Takshaka, if he was in the abode of Indra, into the fire along with Indra himself.","Reference: ""Then the king in his anger again said unto his mantra-knowing Brahmanas these words, bent upon the destruction of Takshaka, 'If the snake Takshaka be in the abode of Indra, cast him into the fire with Indra himself.'"""
256,Book01_56,224,Question: Who requested a boon from King Janamejaya after the sacrifice was performed successfully?,"Answer: The Ritwiks (priests) requested a boon from King Janamejaya on behalf of the first Brahmana, who was involved in the sacrifice.","Reference: ""The Ritwiks then said, 'O king of kings, the sacrifice of thine is being performed duly. It behoveth thee, O Lord, to grant a boon now to this first of Brahmanas.'"""
257,Book01_57,226,Question: Which snakes born of Vasuki fell into the fire during the sacrifice?,"Answer: Kotisa, Manasa, Purna, Cala, Pala Halmaka, Pichchala, Kaunapa, Cakra, Kalavega, Prakalana, Hiranyavahu, Carana, Kakshaka, Kaladantaka, and others born in the race of Vasuki fell into the fire.","Reference: ""Kotisa, Manasa, Purna, Cala, Pala Halmaka, Pichchala, Kaunapa, Cakra, Kalavega, Prakalana, Hiranyavahu, Carana, Kakshaka, Kaladantaka--these snakes born of Vasuki, fell into the fire."""
258,Book01_57,226,Question: Which snakes born in the race of Takshaka fell into the fire?,"Answer: Puchchandaka, Mandalaka, Pindasektri, Ravenaka, Uchochikha, Carava, Bhangas, Vilwatejas, Virohana, Sili, Salakara, Muka, Sukumara, Pravepana, Mudgara, Sisuroman, Suroman, and Mahahanu, born in the race of Takshaka, fell into the fire.","Reference: ""I shall now mention those born in the race of Takshaka. Hear thou their names. Puchchandaka, Mandalaka, Pindasektri, Ravenaka; Uchochikha, Carava, Bhangas, Vilwatejas, Virohana; Sili, Salakara, Muka, Sukumara, Pravepana, Mudgara and Sisuroman, Suroman and Mahahanu. These snakes born of Takshaka fell into the fire."""
259,Book01_57,226,Question: Which snakes born in the race of Airavata fell into the fire?,"Answer: Paravata, Parijata, Pandara, Harina, Krisa, Vihanga, Sarabha, Meda, Pramoda, and Sauhatapana, born in the race of Airavata, fell into the fire.","Reference: ""And Paravata, Parijata, Pandara, Harina, Krisa, Vihanga, Sarabha, Meda, Pramoda, Sauhatapana--these born in the race of Airavata fell into the fire."""
260,Book01_57,226,Question: Which snakes born in the race of Kauravya fell into the fire?,"Answer: Eraka, Kundala Veni, Veniskandha, Kumaraka, Vahuka, Sringavera, Dhurtaka, Pratara, and Astaka, born in the race of Kauravya, fell into the fire.","Reference: ""Now hear, O best of Brahmanas, the names of the snakes I mention born in the race of Kauravya: Eraka, Kundala Veni, Veniskandha, Kumaraka, Vahuka, Sringavera, Dhurtaka, Pratara and Astaka. There born in the race of Kauravya fell into the fire."""
261,Book01_58,229,Question: What was the response of the king when repeatedly urged by his Sadasyas regarding Astika's request?,"Answer: The king said, 'Let it be done as Astika hath said. Let the sacrifice be ended, let the snakes be safe, let this Astika also be gratified.'","Reference: ""The king then, on being repeatedly urged by his Sadasyas, said, 'Let it be done as Astika hath said. Let the sacrifice be ended, let the snakes be safe, let this Astika also be gratified..."""
262,Book01_58,229,Question: How did the king express his joy and gratitude after the completion of the sacrifice?,"Answer: The king bestowed money by hundreds and thousands to the Ritwiks, Sadasyas, and all who had come there. He also gave much wealth, various things, food, and apparel to Suta Lohitaksha, who had predicted the interruption caused by a Brahmana. The king became very much pleased with them.","Reference: ""The king Janamejaya of the Bharata race was himself pleased, and on the Ritwiks with the Sadasyas, and on all who had come there, the king bestowed money by hundreds and thousands. And unto Suta Lohitaksha... the king gave much wealth."""
263,Book01_58,229,Question: How did Astika feel after achieving his great end and gratifying the king?,"Answer: Astika returned home in great joy, having achieved his great end after gratifying the monarch. He recounted everything that had happened to his uncle and mother, expressing his joy.","Reference: ""And returning in joy to his uncle and mother and touching their feet, he recounted to them everything as it had happened."""
264,Book01_59,232,Question: What history does Saunaka desire to hear from Sauti?,"Answer: Saunaka desires to hear the history composed by Vyasa, known as the Mahabharata.","Reference: ""I ask thee again, to recite to me, O son of a Suta, the history composed by Vyasa... I desire to hear from thee, O son of a Suta! Recite therefore, all those to me fully."""
265,Book01_59,232,Question: What did Vyasa recite during the intervals of the sacrifice?,Answer: Vyasa recited the wonderful and great history called the Bharata.,"Reference: ""The Brahmanas, in the intervals of the duties, spoke of many things founded upon the Vedas. But Vyasa recited the wonderful and great history called the Bharata."""
266,Book01_59,232,Question: What is the request of Saunaka regarding the Mahabharata?,"Answer: Saunaka desires to hear the Mahabharata in its entirety as recited by Vyasa, as he is still thirsty for more knowledge.","Reference: ""That sacred history called the Mahabharata... I desire to hear duly. That history hath been born of the ocean-like mind of the great Rishi of soul purified by yoga... for, O son of a Suta, my thirst hath not been appeased by all thou hast said."""
267,Book01_59,232,Question: How does Sauti feel about reciting the Mahabharata?,Answer: Sauti expresses great pleasure in reciting the Mahabharata.,"Reference: ""Sauti said, 'I shall recite to thee from the beginning of that great and excellent history called the Mahabharata composed by Vyasa... I myself feel a great pleasure in reciting it.'"""
268,Book01_60,235,Question: Who entered the sacrificial pavilion of King Janamejaya?,"Answer: The high-souled Rishi, along with his disciples all conversant with the Vedas and their branches, entered the sacrificial pavilion of King Janamejaya.","Reference: ""And the high-souled Rishi, with his disciples all conversant with the Vedas and their branches, entered the sacrificial pavilion of the royal sage, Janamejaya."""
269,Book01_60,235,Question: How did King Janamejaya welcome the Rishi?,"Answer: King Janamejaya advanced quickly with his followers and relatives in great joy and offered the Rishi a golden seat, similar to how Indra offered a seat to Vrihaspati.","Reference: ""And the king with the approval of his Sadasyas, gave the Rishi a golden seat as Indra did to Vrihaspati."""
270,Book01_60,235,Question: What offerings did King Janamejaya present to the Rishi?,"Answer: King Janamejaya offered the Rishi water to wash his feet and mouth, the Arghya, and kine (cows).","Reference: ""And the king then offered him--his grandfather Krishna--who fully deserved them, water to wash his feet and mouth, and the Arghya, and kine."""
271,Book01_60,235,Question: How did Vyasa feel after accepting the offerings from King Janamejaya?,Answer: Vyasa became much gratified after accepting the offerings and ordered the kine not to be slain.,"Reference: ""And accepting those offerings from the Pandava Janamejaya and ordering the kine also not to be slain, Vyasa became much gratified."""
272,Book01_61,237,Question: Why did the Kurus become jealous of the Pandavas?,"Answer: The Kurus became jealous of the Pandavas because they were gifted with physical strength, energy, power of mind, popularity with the citizens, and good fortune.","Reference: ""And the Kurus beholding the Pandavas gifted with physical strength, energy, and power of mind, popular also with the citizens, and blessed with good fortune, became very jealous."""
273,Book01_61,237,Question: Who were the main individuals responsible for persecuting the Pandavas?,"Answer: The main individuals responsible for persecuting the Pandavas were Duryodhana, Karna, and the son of Suvala (Duryodhana's uncle).","Reference: ""Then the crooked-minded Duryodhana, and Karna, with (the former's uncle) the son of Suvala began to persecute them and devise means for their exile."""
274,Book01_61,237,Question: How did Bhima escape the poison given to him by Duryodhana?,"Answer: Bhima, after being given poison, digested it with the food he consumed, which neutralized its effects.","Reference: ""The wicked son of Dhritarashtra gave poison to Bhima, but Bhima of the stomach of the wolf digested the poison with the food."""
275,Book01_61,237,Question: Who played a crucial role in protecting and rescuing the Pandavas from the persecutions of the Kurus?,"Answer: Vidura, the high-minded individual, played a crucial role in protecting and rescuing the Pandavas from the evil designs of the Kurus.","Reference: ""And in all those persecutions of the Pandavas by their cousins, the Kurus, the high-minded Vidura attentively engaged himself neutralising those evil designs and rescuing the persecuted ones."""
276,Book01_61,240,Question: Why did Yudhishthira send Arjuna into the woods?,"Answer: Yudhishthira sent Arjuna into the woods for some reason, as mentioned in the text.","Reference: ""Then, for some reason, Yudhishthira the just, gifted with great energy and prowess, sent his brother Arjuna who was capable of drawing the bow with the left hand, dearer unto him than life itself, into the woods."""
277,Book01_61,240,Question: Whom did Arjuna marry during his stay in the woods?,"Answer: Arjuna married Subhadra, the younger sister of Vasudeva Krishna, during his stay in the woods.","Reference: ""And Vibhatsu (Arjuna) there obtained for a wife the lotus-eyed and sweet-speeched younger sister of Vasudeva, Subhadra by name."""
278,Book01_61,240,Question: How did Arjuna obtain the bow Gandiva?,"Answer: Arjuna obtained the bow Gandiva from Agni, the carrier of the sacrificial butter, during the incident in the forest of Khandava.","Reference: ""And Agni gave unto the son of Pritha the excellent bow Gandiva and a quiver that was inexhaustible."""
279,Book01_61,240,Question: Who built the celestial palace for the Pandavas?,"Answer: Maya, the great Asura, built the celestial palace for the Pandavas as an expression of gratitude.","Reference: ""And Maya, in gratitude, built (for the Pandavas) a celestial palace decked with every sort of jewels and precious stones."""
280,Book01_61,240,Question: Why did the Pandavas have to spend thirteen years in exile?,"Answer: The wicked Duryodhana deceived Yudhishthira through a game of dice and sent the Pandavas into the woods for twelve years, followed by an additional year in concealment, making the period a full thirteen years.","Reference: ""And deceiving Yudhishthira by means of the dice played through the hands of the son of Suvala, Duryodhana sent the Pandavas into the woods for twelve years and one additional year to be passed in concealment, thus making the period full thirteen."""
281,Book01_62,242,Question: Why does Janamejaya want to hear the Mahabharata in full?,"Answer: Janamejaya expresses his curiosity and dissatisfaction with the brief narration, desiring to hear the wonderful Mahabharata history fully.","Reference: ""Janamejaya said, 'O excellent Brahmana, thou hast, indeed, told me, in brief, the history, called Mahabharata, of the great acts of the Kurus. But, O thou of ascetic wealth, recite now that wonderful narration fully. I feel a great curiosity to hear it. It behoveth thee to recite it, therefore, in full. I am not satisfied with hearing in a nutshell the great history."""
282,Book01_62,242,Question: What is the reason behind the virtuous ones slaying those they should not have slain?,"Answer: Janamejaya seeks to know the cause that compelled the virtuous ones to kill those whom they should not have killed, yet they are applauded by people.","Reference: ""That could never have been a trifling cause for which the virtuous ones could slay those whom they should not have slain, and for which they are yet applauded by men."""
283,Book01_62,242,Question: Why did Bhima restrain his anger despite being wronged?,"Answer: Janamejaya wants to understand why Bhima, with his mighty strength, controlled his anger even when he was being wronged.","Reference: ""Why also did those tigers among men, innocent and capable of avenging themselves upon their enemies, calmly suffer the persecution of the wicked Kurus? Why also, O best of Brahmanas, did Bhima of mighty arms and of the strength of ten thousand elephants, control his anger, though wronged?"""
