,account,Text
5222,WiskyWala,RT @myogiadityanath: प्रधानमंत्री श्री @narendramodi जी ने हम सब देशवासियों से 22 मार्च को सुबह 7 बजे से रात्रि 9 बजे तक ‘जनता कर्फ्यू’ में…
5223,WiskyWala,"RT @PMOIndia: कुछ दिन में नवरात्रि का पर्व आ रहा है।
 
ये शक्ति उपासना का पर्व है।
 
भारत पूरी शक्ति के साथ आगे बढ़े, यही शुभकामना है: PM @…"
5224,WiskyWala,RT @ArvindKejriwal: अंकित शर्मा IB के जाँबाज़ अधिकारी थे। दंगो में उनका नृशंस तरीक़े से क़त्ल कर दिया गया। देश को उन पर नाज़ है। दिल्ली सर…
5225,WiskyWala,"RT @DrKumarVishwas: “ये जो हालात हैं ये सब तो सुधर जाएँगे,
पर कई लोग निगाहों से उतर जाएँगे..”🙏
 #ThursdayThoughts"
5226,WiskyWala,"RT @AnitaSi67735735: दिल्ली चुनाव हारने के बाद भी कौन कौन 
मोदी जी को सपोर्ट करते रहेंगे ..
में तो जिंदगी भर सपोर्ट करती रहूंगी 
और आप  ?
@…"
5227,WiskyWala,RT @richaanirudh: अगर आपको अपने मज़हबी नारे ही लगाने हैं मज़हबी कानून ही चलाना है तो फिर क्यों बेकार में “सेक्यूलर” होने का ढोंग रचना? बेचा…
5228,WiskyWala,"RT @AmitShah: दंगे करवाएं केजरीवाल, शाहीन बाग के साथ खड़े होने की बाते करें केजरीवाल तो वहां बैठे लोग हमसे ज्यादा अरविंद केजरीवाल की ही बात…"
5229,WiskyWala,RT @sudhirchaudhary: आज मैं और ⁦@DChaurasia2312⁩ #ShaheenBagh गए।प्रदर्शनकारियों ने कहा कि हम शाहीन बाघ में ‘Allowed’नहीं हैं।रोकने के लिए…
5230,WiskyWala,"RT @DrKumarVishwas: अपने अमानती-गुंडे को भेजकर बिठाओ तुम और उठाएँ दूसरे?
तुम्हारा निर्वीर्य नायब शाहीन बाग के साथ खड़ा हूँ,तुम कह रहे हो ह…"
5231,WiskyWala,"RT @khanumarfa: सिर्फ़ एक सवाल का जवाब दीजिये- 
जब रवीश कुमार शाहीन बाग़ जाते हैं, तो लोग पलकों पर बिठाते हैं। 
लेकिन जब कुछ अन्य ‘पत्रकार’…"
5232,WiskyWala,"RT @AmitShah: सभी देशवासियों को 71वें गणतंत्र दिवस की हार्दिक शुभकामनाएं।

Greetings to all Indians on 71st Republic Day. https://t.co/BRn4…"
5233,WiskyWala,RT @NehaShalini2: Some glimpse of Navjeevan group of schools function where after lightened lamp I saw beautiful  performances by 1st to 5…
5234,WiskyWala,RT @SwetaSinghAT: इमारतें तो अंग्रेजों ने भी भारत में बहुत बनवाई थीं। तो इसका मतलब क्या हुआ?
5235,WiskyWala,"RT @PiyushGoyal: अपनी नेतृत्व क्षमता और संगठन कौशल से श्री @AmitShah जी ने भाजपा को शीर्ष स्थान पर पहुंचाया है।

भाजपा को विश्व की सबसे ब…"
5236,WiskyWala,@Nationalist_S1 @rahulverma9911 Ok
5237,WiskyWala,RT @SwetaSinghAT: सेना दिवस की ढेरों शुभकामनाएँ। आज बड़े दिनों बाद थियटर जाकर फ़िल्म देखी। #Tanhaji लाजवाब है और @ajaydevgn बेमिसाल। जो इति…
5238,ManojTiwariMP,"RT @ManojTiwariOffc: LIVE: PM Shri @narendramodi inaugurates projects related to #NamamiGange in Uttarakhand. 
https://t.co/Ijde6p7iOT"
5239,ManojTiwariMP,"By calling out the @UN on #COVID19 , @PMOIndia Shri  @narendramodi Ji emerged as the voice of many nations too : @JPNadda ji president @BJP4India 👍

 https://t.co/UtJhunJ2iI"
5240,ManojTiwariMP,"आज  सुबह 11 बजे वीडियो कॉन्फ्रेंसिंग के जरिए नमामि गंगे मिशन के तहत हरिद्वार, ऋषिकेश और बद्रीनाथ समेत कई शहरों की 6 बड़ी परियोजनाओं का उद्घाटन किया जाएगा प्रधानमंत्री श्री @narendramodi जी द्वारा । 

#NamamiGange 

https://t.co/DgccLc9Pi7"
5241,ManojTiwariMP,मुखमेलपुर गाँव में कुछ #किसानों_से_चर्चा हुई.. @narendramodi https://t.co/YfWkVQoanQ
5242,ManojTiwariMP,"Happy birthday to #manishchoudhari , councillor &amp; @BJP4Delhi MLA candidate in last delhi election. Wish you long and healthy life Manish https://t.co/59P9O1NLse"
5243,ManojTiwariMP,RT @ManojTiwariOffc: यूथ कांग्रेस द्वारा इंडिया गेट पर ट्रैक्टर जलाने को लेकर सख्त कार्रवाई हो-माननीय सांसद श्री @ManojTiwariMP https://t.c…
5244,ManojTiwariMP,#AntiFarmerCongress https://t.co/Zw3vpbNwAk
5245,ManojTiwariMP,"अराजकता की पटकथा लिख अब देश का माहौल ख़राब करना चाहते है और किसानों के नाम पर अपना राजनैतिक हित साधने की कोशिश कर रहे,
आगजनी करने वालों पर हो कठोर कार्यवाही

कोंग्रेस,वर्षों के किसानों के शोषण से कृषि जगत को आज़ादी दिलाने वाले विल के पास होने पे काहे परेशान बा?#AntiFarmerCongress"
5246,ManojTiwariMP,RT @neelkantbakshi: Once again @INCIndia exposed .. as rightly said by @ManojTiwariMP that protestors were congress and aap workers and not…
5247,ManojTiwariMP,"शहीद भगत सिंह जी जयंती पर उन्हें कोटिशः नमन।
जय हिंद 🙏
 #BhagatSingh https://t.co/SeS00bTvk7"
5248,ManojTiwariMP,RT @narendramodi: मां भारती के वीर सपूत अमर शहीद भगत सिंह की जयंती पर उन्हें कोटि-कोटि नमन। वीरता और पराक्रम की उनकी गाथा देशवासियों को यु…
5249,ManojTiwariMP,"RT @ManojTiwariMP: देश 🇮🇳 का किसान हुआ आजाद
प्रधानमंत्री श्री @narendramodi जी के नेतृत्व में देश के दोनों सदनों में पारित कृषि सुधार बिल…"
5250,ManojTiwariMP,RT @ManojTiwariOffc: Mr. Seydou Dembélé  alias ‘Hindustan Ka Babu of Mali’ thanks PM Shri @narendramodi for mentioning him in #MannKiBaat o…
5251,ManojTiwariMP,"RT @ManojTiwariOffc: कोरोना के इस कालखंड में, मैं फिर एक बार आपको याद कराऊंगा, mask अवश्य रखें, face cover के बिना बाहर ना जाएं।

दो गज की…"
5252,ManojTiwariMP,"देश 🇮🇳 का किसान हुआ आजाद
प्रधानमंत्री श्री @narendramodi जी के नेतृत्व में देश के दोनों सदनों में पारित कृषि सुधार बिल को आज महामहिम राष्ट्रपति जी ने दी स्वीकृति।प्रधानमंत्री जी एवं महामहिम राष्ट्रपति श्री रामनाथ कोविंद जी @rashtrapatibhvn का धन्यवाद एवं आभार
@nstomar🙏
#JaiKisan https://t.co/dHKujuxR4K"
5253,ManojTiwariMP,RT @ManojTiwariOffc: माननीय सांसद श्री @ManojTiwariMP जी ने श्री @ArunSinghbjp जी को पुनः भाजपा का राष्ट्रीय महासचिव बनने पर शुभकामनाएं दीं…
5254,ManojTiwariMP,"RT @JPNadda: आदरणीय श्री @narendramodi जी द्वारा आज अपने #MannKiBaat कार्यक्रम के माध्यम से किस्से, कहानियों तथा पट-कथाओं का हमारे जीवन में…"
5255,ManojTiwariMP,"RT @ManojTiwariOffc: National General Secretary Shri @ArunSinghbjp, Hon'ble MP Shri @ManojTiwariMP, @BJP4Delhi's Media Relations Head Shri…"
5256,ManojTiwariMP,"RT @amit_jurno: पीएम @narendramodi के #MannKiBaat सुनते @BJP4India महासचिव @ArunSinghbjp सांसद @ManojTiwariMP 
@neelkantbakshi और पार्टी के…"
5257,ManojTiwariMP,"मैं कथा सुनाने वाले सभी से आग्रह करूंगा कि क्या हम हमारी कथाओं में पूरे गुलामी के कालखंड की जितनी प्रेरक घटनाएं हैं,उनको कथाओं में प्रचारित कर सकते हैं
विशेषकर,1857-1947 तक,हर छोटी-मोटी घटना से,अब हमारी नयी पीढ़ी को कथाओं के द्वारा परिचित करा सकते हैं #MannKiBaat @narendramodi जी https://t.co/CTNGco1kWK"
5258,ManojTiwariMP,India is very proud of our farmers. #MannKiBaat @narendramodi Ji https://t.co/t0WdJkxqS8
5259,ManojTiwariMP,"‘‘Where there is a soul, there is a story’: PM @narendramodi Ji #MannKiBaat #PMonAIR https://t.co/QrhfV1O3Ll"
5260,ManojTiwariMP,"#MannKiBaat 

https://t.co/OA2rAKOU7I"
5261,ManojTiwariMP,RT @narendramodi: Jaswant Singh Ji will be remembered for his unique perspective on matters of politics and society. He also contributed to…
5262,ManojTiwariMP,"RT @narendramodi: Jaswant Singh Ji served our nation diligently, first as a soldier and later during his long association with politics. Du…"
5263,ManojTiwariMP,"स्पोर्ट्स से जुड़ना, उसमें रुचि लेना, अपने आप में बहुत सारी ताज़गी और सकारात्मकता भर देता है.. pls support sports activities and sportspersons 🙏 https://t.co/BVkDKK5bNl"
5264,ManojTiwariMP,#ModiAtUN https://t.co/2GxLolAwsz
5265,ManojTiwariMP,#ModiAtUN https://t.co/XyJI7uCmIt
5266,ManojTiwariMP,भाजपा के सभी नवनियुक्त सम्माननीय केंद्रीय पदाधिकारीगण को बधाइयाँ। ये कमल-रथ और भी आगे बढ़ता रहे.. 🙏🙏 https://t.co/2z7I3eMo1N
5267,ManojTiwariMP,"सिर्फ 4-5 साल में 400 मिलियन से ज्यादा लोगों को बैंकिंग सिस्टम से जोड़ना आसान नहीं था। 

लेकिन भारत ने ये करके दिखाया।

सिर्फ 4-5 साल में 600 मिलियन लोगों को Open Defecation से मुक्त करना आसान नहीं था। 

लेकिन भारत ने ये करके दिखाया: @narendramodi Ji at #UNGA 
#ModiAtUN"
5268,ManojTiwariMP,"Pandemic के बाद बनी परिस्थितियों के बाद हम आत्मनिर्भर भारत के विजन को लेकर आगे बढ़ रहे हैं
आत्मनिर्भर भारत अभियान, Global Economy के लिए भी एक Force Multiplier होगा

भारत में ये सुनिश्चित किया जा रहा है कि सभी योजनाओं का लाभ, बिना किसी भेदभाव, प्रत्येक नागरिक तक पहुंचे: #ModiAtUN"
5269,ManojTiwariMP,"Strong message 👍 
अगर हम बीते 75 वर्षों में संयुक्त राष्ट्र की उपलब्धियों का मूल्यांकन करें, तो अनेक उपलब्धियां दिखाई देती हैं।

अनेक ऐसे उदाहरण भी हैं, जो संयुक्त राष्ट्र के सामने गंभीर आत्ममंथन की आवश्यकता खड़ी करते हैं: @narendramodi जी 
#ModiAtUN"
5270,ManojTiwariMP,"बीते कुछ वर्षों में, Reform-Perform-Transform के मंत्र के साथ भारत ने करोड़ों भारतीयों के जीवन में बड़े बदलाव लाने का काम किया है।

ये अनुभव, विश्व के बहुत से देशों के लिए उतने ही उपयोगी हैं, जितने हमारे लिए: #ModiAtUN @narendramodi जी"
5271,ManojTiwariMP,"भारत की सांस्कृतिक धरोहर, 

संस्कार, 

हजारों वर्षों के अनुभव, 

हमेशा विकासशील देशों को ताकत देंगे: #ModiAtUN  @narendramodi जी"
5272,ManojTiwariMP,"विश्व के सबसे बड़े वैक्सीन उत्पादक देश के तौर पर आज मैं वैश्विक समुदाय को एक और आश्वासन देना चाहता हूं। 

भारत की Vaccine Production और Vaccine Delivery क्षमता पूरी मानवता को इस संकट से बाहर निकालने के लिए काम आएगी: @narendramodi जी 

#ModiAtUN"
5273,ManojTiwariMP,"भारत जब किसी से दोस्ती का हाथ बढ़ाता है, तो वो किसी तीसरे देश के खिलाफ नहीं होती। 

भारत जब विकास की साझेदारी मजबूत करता है, तो उसके पीछे किसी साथी देश को मजबूर करने की सोच नहीं होती। 

हम अपनी विकास यात्रा से मिले अनुभव साझा करने में कभी पीछे नहीं रहते: #UNGA @narendramodi Ji"
5274,ManojTiwariMP,Listening to @PMOIndia SH @narendramodi Ji ..now live from @UN General Assembly #UNGA https://t.co/bmdxmgGgRO
5275,ManojTiwariMP,"request students and citizens to log into https://t.co/oxRtweJBS5, take the NEP quiz, participate in the competition and become NEP ambassadors. #NewBharatNewNEP  https://t.co/5wAyMuxrBu"
5276,ManojTiwariMP,"प्रधानमंत्री श्री @narendramodi जी आज शाम 6:30 बजे 75th @UN General Assembly को सम्बोधन करेंगे #UNGA 

Live देखने के लिए 👇🏿
• https://t.co/vAmRKNYaUm
• https://t.co/xUZEBtVvje
• https://t.co/n3ZlPLY2hY
• https://t.co/QisC7nnZ5d https://t.co/LbJqcFUOU2"
5277,ManojTiwariMP,RT @ManojTiwariOffc: पंडित दीनदयाल उपाध्याय ने विकसित भारत के निर्माण के लिए अंत्योदय का सपना देखना था- माननीय सांसद श्री @ManojTiwariMP ht…
5278,ManojTiwariMP,RT @narendramodi: Birthday greetings to Dr. Manmohan Singh Ji. I pray to Almighty that he is blessed with a long and healthy life.
5279,ManojTiwariMP,गांव और शहरों में संतुलित विकास चाहते थे पंडित दीनदयाल उपाध्याय जी 🙏 https://t.co/yrqhDCNFwa
5280,ManojTiwariMP,"मेरी डायरी - २५ सितम्बर
पं दीनदयाल उपाध्याय जी के जन्मदिन पर चार कार्यक्रम में शिरकत किया..१. झड़ौदा २.संत नगर ३. प. करावलनगर ४. किसान मोर्चा 
   एक झलक 
@bjp4delhi https://t.co/eMwRH5myEx"
5281,ManojTiwariMP,"RT @narendramodi: किसानों से हमेशा झूठ बोलने वाले कुछ लोग इन दिनों राजनीतिक स्वार्थ की वजह से किसानों के कंधे पर रखकर बंदूकें चला रहे हैं,…"
5282,ManojTiwariMP,"RT @ManojTiwariOffc: पंडित दीनदयाल उपाध्याय जी की जयंती के अवसर पर उत्तर पूर्वी जिला कार्यालय, यमुना नगर में आयोजित विचार गोष्ठी कार्यक्रम…"
5283,ManojTiwariMP,"RT @ManojTiwariOffc: प.दीनदयाल उपाध्याय जी की जयंती के अवसर
 माननीय सांसद श्री @ManojTiwariMP जी ने वेस्ट करवाल नगर में बहनों और माताओं को…"
5284,ManojTiwariMP,आज अचानक ही अपनी लोकसभा के मुखमेलपुर गाँव में पहुँचा.. किसी कार्यकर्ता का दुःख बाँटने.. गाँव में पैदल ही चले @BJP4Delhi https://t.co/35g2Y5oNdw
5285,ManojTiwariMP,RT @RSSorg: “The demise of Dr. S P Balasubramaniyam is an insurmountable loss which is extremely painful. SPB was a treasure of rich human…
5286,ManojTiwariMP,RT @JPNadda: Addressing Pandit Deen Dayal Upadhyaya Ji's 104th Jayanti Samaroh. https://t.co/Vo6qO4Wu4o
5287,ManojTiwariMP,"RT @ManojTiwariOffc: माननीय सांसद श्री @ManojTiwariMP जी ने दीनदयाल उपाध्याय जयंती के अवसर पर संत नगर, बुराड़ी में ज़रूरतमंदों के बीच कंबल…"
5288,ManojTiwariMP,RT @ManojTiwariOffc: गांव और शहरों में संतुलित विकास चाहते थे पंडित दीनदयाल उपाध्याय जी-माननीय सांसद श्री @ManojTiwariMP https://t.co/6y2hT…
5289,ManojTiwariMP,"RT @ManojTiwariOffc: माननीय सांसद श्री @ManojTiwariMP जी ने दीनदयाल उपाध्याय जयंती के अवसर पर बी ब्लॉक, संत नगर, बुराड़ी में विभिन्न सेवा…"
5290,ManojTiwariMP,"RT @narendramodi: With the unfortunate demise of Shri SP Balasubrahmanyam, our cultural world is a lot poorer. A household name across Indi…"
5291,ManojTiwariMP,"RT @AmitShah: Deeply saddened by the passing away of legendary musician and playback singer Padma Bhushan, S. P. Balasubrahmanyam ji. He wi…"
5292,ManojTiwariMP,"RT @AmitShah: भारत माँ के वीर सपूत, सादगी के प्रतीक और देश में प्रगतिशील राजनीति के रचनायक पं. दीनदयाल उपाध्याय जी की जयंती पर उन्हें विन…"
5293,ManojTiwariMP,RT @ManojTiwariOffc: देश का नागरिक देश में प्रवासी क्यों-माननीय सांसद श्री @ManojTiwariMP https://t.co/K50rmVGt1i
5294,ManojTiwariMP,"हमारे आदर्श, हमारी परंपरा, हमारी प्रेरणा, जितनी प्राचीन है, उतनी ही नवीन भी होनी चाहिए।

हम ( @BJP4India )भले ही दुनिया के सबसे बड़े राजनीतिक दल हों, लेकिन हमारी पहुंच भारत 🇮🇳 के छोटे से छोटे गांव तक, छोटी से छोटी गली तक होनी ही चाहिए: @PMOIndia श्री  @narendramodi जी 👍👏🙏🙏"
5295,ManojTiwariMP,"आर्टिकल-370, अयोध्या में भव्य राममंदिर का निर्माण, जैसे वादे अब पूरे..जो दशकों की हमारी तपस्या का भी आधार रहे हैं, ध्येय रहे हैं।

हर घर जल और हर गांव तक तेज़ इंटरनेट, जैसे अनेक संकल्प लेकर उसे सिद्ध करने की इस ताकत को हमें बनाए रखना है,ऊर्जावान रखना है: PM @narendramodi जी।"
5296,ManojTiwariMP,"लाखों रेहड़ी-पटरी वाले साथियों को बैंक से सीधे 10हज़ार रुपए का ऋण उपलब्ध कराया,ये सिर्फ एकमुश्त ऋण की योजना नहीं,बल्कि इससे रेहड़-पटरी वालों को बैंकिंग सिस्टम से जोड़ा ताकि अगर वो अपने छोटे कारोबार को आगे बढ़ाना चाहैं तो बैंक उनको ज्यादा लोन दे सके,कम दरों पर: PM @narendramodi जी"
5297,ManojTiwariMP,"श्रमिकों के स्वास्थ्य, सुरक्षा, सुविधा और वेतन को लेकर अब कानूनों को सरल बनाया गया है, सहज बनाया गया है.
नए कानूनों के माध्यम से देश के करीब 50 करोड़ संगठित और असंगठित क्षेत्र के श्रमिकों को वेतन मिले और समय पर मिले, इसको कानूनी रूप से अनिवार्य कर दिया गया है: PM @narendramodi जी"
5298,ManojTiwariMP,"आज़ादी के अनेक दशकों तक किसान और श्रमिक के नाम पर खूब नारे लगे, बड़े-बड़े घोषणापत्र लिखे गए, लेकिन समय की कसौटी ने सिद्ध कर दिया है कि वो सारी बातें कितनी खोखली थी: 
PM @narendramodi जी को सुनते हुए अपने @BJP4Delhi के साथी कार्यकर्ताओं के साथ https://t.co/UoIOpE7oj3"
5299,ManojTiwariMP,"किसानों को ऐसे कानूनों में उलझाकर रखा गया, जिसके कारण वो अपनी ही  उपज को, अपने मन मुताबिक बेच भी नहीं सकता था।

नतीजा ये हुआ कि उपज बढ़ने के बावजूद किसानों की आमदनी उतनी नहीं बढ़ी। 

हां, उन पर कर्ज जरूर बढ़ता गया: PM @narendramodi जी"
5300,ManojTiwariMP,"किसान और श्रमिक के नाम पर देश में, राज्यों में अनेकों बार सरकारें बनीं लेकिन उन्हें मिला क्या?

सिर्फ वादों और कानूनों का एक उलझा हुआ जाल।

एक ऐसा जाल, जिसको ना तो किसान समझ पाता था और ना ही श्रमिक: PM @narendramodi जी"
5301,ManojTiwariMP,"आज जब देश को आत्मनिर्भर बनाने के लिए एक-एक देशवासी अथक परिश्रम कर रहा है, तब गरीबों को, दलितों, वंचितों, युवाओं, महिलाओं, किसानों, आदिवासी, मज़दूरों को उनका हक देने का बहुत ऐतिहासिक काम हुआ है: PM @narendramodi जी"
5302,ManojTiwariMP,"आज से ही देश के ईमानदार करदाताओं के हितों को सुरक्षा देने वाला, फेसलेस अपील का प्रावधान, भारत की टैक्स व्यवस्था से जुड़ने वाला है।

ईमानदार करदाताओं को परेशानी ना हो, इसके लिए फेसलेस टैक्स सिस्टम कुछ महीने पहले ही टैक्स रिजीम का हिस्सा हो चुका है: PM @narendramodi जी"
5303,ManojTiwariMP,"आप सभी सामन्य जन की सुरक्षा और सेवा के लिए समर्पित भाव से कार्यकर्ता निरंतर काम कर रहे हैं।

कोरोना की चुनौतियों के बीच भी भाजपा कार्यकर्ताओं ने अपनी इस सेवा साधना को बिना रुके, बिना थके जारी रखा है।

इसमें हमारे कई कार्यकर्ताओं को अपना जीवन भी खोना पड़ा है।

-PM @narendramodi जी"
5304,ManojTiwariMP,"प्रधानमंत्री श्री @narendramodi जी Addressing @BJP4India Karyakartas on Pandit Deendayal Ji’s Jayanti 🙏

https://t.co/UqVbcElS48"
5305,ManojTiwariMP,अभी 11 बजे से https://t.co/yKSni7DJtR
5306,ManojTiwariMP,RT @BJP4India: BJP National President Shri @JPNadda pays tributes to Pandit Deendayal Upadhyaya Ji on his birth anniversary. https://t.co/Z…
5307,ManojTiwariMP,अंत्योदय व एकात्म मानववाद के प्रेरणा प्रखर राष्ट्रवादी और हमारे पथ प्रदर्शक श्री दीनदयाल उपाध्याय जी की जयंती पर कोटि कोटि नमन। https://t.co/IEetE0f2TP
5308,ManojTiwariMP,आप देश और दिल्ली की गलियों में जितना ही अंदर जाइये #संस्कृत और #संस्कृति की ख़ुशबू ज़्यादा आती है @BJP4Delhi @MohanGoel15 @pappujha72 @bjppramodjha https://t.co/kDrUXyISoH
5309,ManojTiwariMP,हम लोग @BJP4India के सांसद हैं और निर्माण में विश्वास करते हैं। https://t.co/mvz4We8reZ
5310,ManojTiwariMP,RT @ManojTiwariMP: 🙏 #SayNoToDrugs https://t.co/cLgNOBL6GY
5311,ManojTiwariMP,"RT @ManojTiwariMP: Say no to Drugs ...
हर कोई Bollywood में ड्रगस नहीं लेता है .. मैं  सभी बड़े स्टार्स, प्रोडूसर्स, डायरेक्टर्स  से अपील क…"
5312,ManojTiwariMP,"RT @narendramodi: Interacted with @mukulkanitkar, whose passions are- the Gita and Swami Vivekananda. 

He had very unique perspectives on…"
5313,ManojTiwariMP,@officialverma55 @TajinderBagga Happy birthday vikas Verma ji🙏
5314,ManojTiwariMP,"जन्मदिन की असंख्य बधाई @TajinderBagga जी को, बाबा विश्वनाथ जी की कृपा आप पर सदैव बनी रहे 🙏"
5315,ManojTiwariMP,🙏 #SayNoToDrugs https://t.co/cLgNOBL6GY
5316,ManojTiwariMP,"Say no to Drugs ...
हर कोई Bollywood में ड्रगस नहीं लेता है .. मैं  सभी बड़े स्टार्स, प्रोडूसर्स, डायरेक्टर्स  से अपील करता हूँ वो आगे आये और ड्रग्स के खिलाफ अपनी आवाज़ बुलंद करे त्ताकि देश के युवा भविष्य और फिल्म जगत की साख को बचाया जा सके ! #SayNoToDrugs 🙏"
5317,ManojTiwariMP,"•@PMOIndia SH @narendramodi Ji interacting on #fitness 
#NewIndiaFitIndia 🙏
https://t.co/jGEDye9Dew"
5318,ManojTiwariMP,"पूर्वांचल की पहली महिला पायलट शिवांगी सिंह जी को सलाम , राफ़ेल उड़ा बनारस का नाम पूरे भारत में ऊँचा कर इतिहास रचेंगी और लाखों युवा भारतीयों के लिए प्रेरणा स्त्रोत - आपको सलाम ... हर हर महादेव 🙏 @IAF_MCC https://t.co/YIfnFB5pie"
5319,ManojTiwariMP,"RT @AmitShah: Modi govt has taken several historic steps to empower our farmers &amp; make them ‘Atmanirbhar’.

These landmark bills will liber…"
5320,ManojTiwariMP,"Deeply pained by the sad demise of MoS Rail Shri @SureshAngadi_ 
My thoughts are with his family and friends in this sad hour. ॐ शान्ति शान्ति"
5321,ManojTiwariMP,".@PMOIndia sh @narendramodi Ji interacting with chief ministers of 7 states including Delhi. #COVID19 

https://t.co/o9ZGuoCJGa"
5322,ManojTiwariMP,"Wish you a speedy recovery @msisodia Ji, get well soon. https://t.co/T0qZlogap4"
5323,ManojTiwariMP,RT @rajnathsingh: Congratulations to @DRDO_India for successfully conducting test firing of Laser Guided Anti Tank Guided Missile from MBT…
5324,ManojTiwariMP,"RT @ManojTiwariOffc: Shri @ManojTiwariMP on the Occupational Safety, Health And Working Conditions Code, 2020, The IndustrialRelations Code…"
5325,ManojTiwariMP,We must not allow political opportunism to overshadow the key measures enunciated through farm bills https://t.co/5xt1jXBmQ4 via @IndianExpress
5326,ManojTiwariMP,"RT @narendramodi: राष्ट्रकवि रामधारी सिंह दिनकर जी को उनकी जयंती पर विनम्र श्रद्धांजलि। उनकी कालजयी कविताएं साहित्यप्रेमियों को ही नहीं, ब…"
5327,ManojTiwariMP,"नवोदय टाइम्स अखबार से साक्षात्कार! ""किसानों के लिए मोदी जी का नाम ही गारंटी""!

@narendramodi @JPNadda @AmitShah @blsanthosh @BJP4India @nstomar @rajnathsingh @BJP4Delhi 🙏 https://t.co/o4du7OspLc"
5328,ManojTiwariMP,"RT @ManojTiwariOffc: माननीय सांसद श्री @ManojTiwariMP जी का नवोदय टाइम्स अखबार से साक्षात्कार! ""किसानों के लिए मोदी जी का नाम ही गारंटी""!
A…"
5329,ManojTiwariMP,RT @AmitShah: राष्ट्रीय भावनाओं से ओतप्रोत अपनी कविताओं से ‘दिनकर’ जी ने राष्ट्रीयता के स्वर को बुलंद किया। देश के लोकतंत्र पर हुए सबसे ब…
5330,ManojTiwariMP,"किसान कल्याण के नए मापदंड बनाते मोदी : @AmitShah 🙏 
#KisanWithPMModi https://t.co/1BRmDHsPDa"
5331,ManojTiwariMP,"RT @ManojTiwariOffc: उत्तर प्रदेश, बिहार और झारखंड से जो मजदूर देश के विभिन्न जगहों पर जाते हैं उन्हें 'प्रवासी' बोलना बंद किया जाए। माननीय…"
5332,ManojTiwariMP,"जीवन चलते रहने, लोगों का उत्साहवर्धन करते रहने, और सबको जोड़ते रहने का ही नाम है साथियों.. #सांसद_बेस_कैम्प  का उद्घाटन  @bjp4delhi https://t.co/TWRNEl8cav"
5333,ManojTiwariMP,"RT @AmitShah: यह बिल जम्मू-कश्मीर की संस्कृति को पुनर्स्थापित करने के लिए @narendramodi जी की कटिबद्धता को दर्शता है, इसके लिए उनका आभार…"
5334,ManojTiwariMP,"RT @AmitShah: I thank PM @narendramodi ji for his commitment towards restoring the culture of Jammu and Kashmir through this bill.

I also…"
5335,ManojTiwariMP,RT @BJP4Delhi: India reposes faith in PM @narendramodi! https://t.co/oFrZpJBcID
5336,ManojTiwariMP,Fit India dialogue would be really interesting with @mukulkanitkar @imVkohli @milindrunning and many more on 24 September 12 noon with @PMOIndia Sh @narendramodi Ji #NewIndiaFitIndia https://t.co/p7fbrYOSUx
5337,ManojTiwariMP,"RT @ManojTiwariOffc: संसद में किसान सुधार विधेयकों के पारित होने से खुश हैं किसान, दे रहे हैं प्रधानमंत्री श्री नरेन्द्र मोदी जी को धन्यवाद…"
5338,ManojTiwariMP,"RT @narendramodi: What is your own fitness Mantra?

Share your views on a specially created Open Forum on MyGov and do join the Fit India D…"
5339,ManojTiwariMP,"RT @JPNadda: कोल्ड स्टोरेज में निवेश बढ़ाने, खाद्य आपूर्ति श्रृंखला के आधुनिकीकरण, मूल्य स्थिरता लाने में सहायक आवश्यक वस्तु 'संशोधन' विधेय…"
5340,ManojTiwariMP,#HarivanshNarayanSingh जी ने बिहार की मिट्टी की सादगी का स्वाद इन अराजक 8 को भी चखा दिया .. 🙏 https://t.co/KefUqi58kC
5341,ManojTiwariMP,RT @JPNadda: आदरणीय प्रधानमंत्री श्री @narendramodi जी ने IIT गुवाहाटी के दीक्षांत समारोह को संबोधित करते हुए युवाओं को 'future ready' होने…
5342,ManojTiwariMP,RT @narendramodi: Addressing the convocation of @IITGuwahati. Watch. https://t.co/3pxngGM1Ep
5343,ManojTiwariMP,Live now on @Republic_Bharat https://t.co/O0SeIHcPr2
5344,ManojTiwariMP,"RT @vikasbha: बॉलीवुड ड्रग्स मामला: बीजेपी सांसद मनोज तिवारी बोले, क्या ड्रग्स लेकर #DipikaPadukone देश विरोधी तत्वों का समर्थन करने #JNU ग…"
5345,ManojTiwariMP,Now live on @aajtak with @anjanaomkashyap https://t.co/tG6sK9G7gE
5346,ManojTiwariMP,"My opinion on #DrugsDebate ... 
सारी बॉलीवुड ड्रग्स में लिप्त नही है .. 
    बॉलीवुड लाखों लोगों को रोज़गार देता है...
जो चंद लोग ड्रग्स में लिप्त हैं उनकी कड़ी जाँच हो और उनपर कड़ी से कड़ी कार्यवाही हो. 
टुकड़े टुकड़े गैंग के सदस्य भी ड्रग्स में लिप्त है ।। https://t.co/hNmJ6VcrUk"
5347,ManojTiwariMP,Going live on @indiatvnews https://t.co/e192uHVYaH
5348,ManojTiwariMP,Live on @ABPNews with @vikasbha https://t.co/l2XpK8hyng
5349,ManojTiwariMP,RT @narendramodi: यह हरिवंश जी की उदारता और महानता को दर्शाता है। लोकतंत्र के लिए इससे खूबसूरत संदेश और क्या हो सकता है। मैं उन्हें इसके लि…
