,Ques_Id,Chunk_Id,Pred_Chunk_Id,FoundIn@1,FoundIn@2,FoundIn@3,FoundIn@4,FoundIn@5,FoundIn@10,P@1,P@2,P@3,P@4,P@5,P@10,R@1,R@2,R@3,R@4,R@5,R@10,F1@1,F1@2,F1@3,F1@4,F1@5,F1@10,MAP,RR
580,10580,10206,"['id10206', 'id10178', 'id10208', 'id46', 'id10189', 'id10224', 'id10182', 'id10187', 'id47', 'id185']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
581,10581,10849,"['id10849', 'id10250', 'id10240', 'id10185', 'id185', 'id253', 'id10130', 'id255', 'id227', 'id148']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
582,10582,10849,"['id10849', 'id10240', 'id185', 'id10005', 'id10572', 'id10250', 'id10827', 'id259', 'id253', 'id186']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
583,10583,10849,"['id177', 'id4', 'id10006', 'id10240', 'id10811', 'id10572', 'id185', 'id176', 'id10827', 'id253']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,10584,10849,"['id10016', 'id10572', 'id10519', 'id10745', 'id160', 'id97', 'id10146', 'id10538', 'id242', 'id283']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,10585,10849,"['id4', 'id10006', 'id10240', 'id177', 'id10827', 'id10016', 'id10005', 'id171', 'id123', 'id7']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,10586,10849,"['id10849', 'id10085', 'id10140', 'id10081', 'id10250', 'id10143', 'id10847', 'id60', 'id227', 'id249']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
587,10587,10567,"['id10567', 'id158', 'id185', 'id10565', 'id122', 'id176', 'id10546', 'id10016', 'id10005', 'id10733']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
588,10588,10567,"['id158', 'id252', 'id185', 'id10565', 'id4', 'id10567', 'id10006', 'id10733', 'id10546', 'id10005']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.17
589,10589,10567,"['id158', 'id177', 'id10827', 'id10567', 'id10565', 'id185', 'id10811', 'id10005', 'id252', 'id166']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
590,10590,10567,"['id10565', 'id181', 'id158', 'id185', 'id10827', 'id10567', 'id252', 'id10005', 'id10572', 'id177']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.17
591,10591,10567,"['id10811', 'id158', 'id166', 'id10016', 'id185', 'id4', 'id10006', 'id10827', 'id252', 'id10005']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,10592,10567,"['id10016', 'id158', 'id166', 'id10811', 'id4', 'id10006', 'id185', 'id10240', 'id181', 'id123']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,10593,10340,"['id10340', 'id222', 'id10333', 'id217', 'id67', 'id10347', 'id201', 'id191', 'id71', 'id10337']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
594,10594,10340,"['id10340', 'id10359', 'id94', 'id10435', 'id10380', 'id71', 'id10337', 'id10745', 'id241', 'id67']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
595,10595,10340,"['id10340', 'id66', 'id71', 'id10337', 'id10359', 'id10387', 'id10380', 'id222', 'id217', 'id10280']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
596,10596,10340,"['id10340', 'id10359', 'id10352', 'id10365', 'id10387', 'id10380', 'id163', 'id10280', 'id217', 'id10333']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
597,10597,10340,"['id10337', 'id71', 'id215', 'id61', 'id209', 'id10347', 'id10627', 'id10396', 'id217', 'id134']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,10598,10454,"['id10454', 'id10753', 'id10567', 'id10455', 'id10663', 'id90', 'id10421', 'id271', 'id10004', 'id10766']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
599,10599,10454,"['id10454', 'id10567', 'id10565', 'id10', 'id225', 'id253', 'id10015', 'id10455', 'id122', 'id271']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
600,10600,10454,"['id10454', 'id10567', 'id10565', 'id122', 'id148', 'id121', 'id225', 'id271', 'id158', 'id10']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
601,10601,10454,"['id10567', 'id122', 'id121', 'id148', 'id10454', 'id271', 'id224', 'id10565', 'id10797', 'id234']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
602,10602,10454,"['id10454', 'id122', 'id10780', 'id10567', 'id121', 'id234', 'id237', 'id148', 'id142', 'id10565']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
603,10603,10454,"['id10567', 'id10454', 'id10565', 'id122', 'id225', 'id121', 'id158', 'id271', 'id224', 'id10']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
604,10604,10454,"['id10454', 'id10567', 'id122', 'id10455', 'id10565', 'id109', 'id225', 'id128', 'id10797', 'id234']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
605,10605,10595,"['id10595', 'id127', 'id10235', 'id10237', 'id10602', 'id176', 'id10582', 'id166', 'id10670', 'id99']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
606,10606,10595,"['id99', 'id10237', 'id10595', 'id176', 'id127', 'id10015', 'id10235', 'id10', 'id154', 'id142']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
607,10607,10595,"['id10595', 'id10609', 'id10772', 'id10670', 'id99', 'id127', 'id142', 'id10602', 'id176', 'id154']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
608,10608,10595,"['id176', 'id10602', 'id127', 'id154', 'id99', 'id10595', 'id10606', 'id10582', 'id10235', 'id142']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.17
609,10609,10595,"['id10789', 'id10595', 'id10609', 'id176', 'id10780', 'id10670', 'id142', 'id129', 'id9', 'id99']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
610,10610,10562,"['id10562', 'id120', 'id119', 'id10557', 'id10421', 'id10189', 'id10001', 'id1', 'id90', 'id105']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
611,10611,10562,"['id10208', 'id10562', 'id120', 'id139', 'id67', 'id118', 'id10237', 'id47', 'id10736', 'id10334']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
612,10612,10562,"['id92', 'id10421', 'id119', 'id10189', 'id10562', 'id10557', 'id120', 'id10208', 'id10736', 'id121']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
613,10613,10562,"['id10460', 'id10586', 'id83', 'id9', 'id57', 'id10017', 'id10263', 'id59', 'id141', 'id10237']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,10614,10562,"['id10586', 'id10017', 'id9', 'id10460', 'id10512', 'id10202', 'id10355', 'id129', 'id10237', 'id10772']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,10615,10235,"['id13', 'id110', 'id10020', 'id200', 'id253', 'id10766', 'id193', 'id41', 'id10221', 'id10229']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,10616,10235,"['id10182', 'id10221', 'id10229', 'id10189', 'id10797', 'id46', 'id61', 'id271', 'id10435', 'id10208']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,10617,10235,"['id10182', 'id10229', 'id10221', 'id183', 'id10189', 'id174', 'id10797', 'id46', 'id13', 'id61']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,10618,10235,"['id10766', 'id10435', 'id164', 'id10229', 'id10359', 'id10355', 'id10400', 'id86', 'id75', 'id72']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,10619,10636,"['id293', 'id214', 'id141', 'id20', 'id244', 'id236', 'id10719', 'id292', 'id10665', 'id270']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,10620,10636,"['id292', 'id26', 'id10133', 'id291', 'id279', 'id293', 'id294', 'id10008', 'id290', 'id229']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,10621,10636,"['id179', 'id262', 'id10636', 'id10372', 'id229', 'id10704', 'id214', 'id26', 'id286', 'id78']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
622,10622,10636,"['id292', 'id179', 'id26', 'id10133', 'id19', 'id10235', 'id110', 'id293', 'id156', 'id286']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,10623,10636,"['id10644', 'id179', 'id26', 'id286', 'id10133', 'id10166', 'id110', 'id27', 'id100', 'id46']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,10624,10636,"['id294', 'id27', 'id26', 'id10347', 'id10133', 'id40', 'id179', 'id136', 'id10118', 'id214']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,10625,10636,"['id10463', 'id10425', 'id10345', 'id10098', 'id10347', 'id294', 'id73', 'id26', 'id64', 'id20']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,10626,10486,"['id10486', 'id10862', 'id10463', 'id10004', 'id10480', 'id10098', 'id14', 'id10709', 'id10021', 'id10102']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
627,10627,10486,"['id10486', 'id72', 'id10340', 'id201', 'id10387', 'id10463', 'id209', 'id106', 'id10347', 'id71']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
628,10628,10486,"['id150', 'id72', 'id10430', 'id281', 'id71', 'id10797', 'id10337', 'id10340', 'id10087', 'id10387']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,10629,10486,"['id10454', 'id167', 'id95', 'id10189', 'id10565', 'id254', 'id92', 'id135', 'id10384', 'id118']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,10630,10486,"['id103', 'id10098', 'id136', 'id284', 'id10486', 'id286', 'id86', 'id10324', 'id10400', 'id289']",0,0,0,0,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.2
631,10631,10486,"['id10098', 'id10463', 'id10862', 'id10486', 'id14', 'id10021', 'id106', 'id10640', 'id10425', 'id190']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
632,10632,10486,"['id10098', 'id10463', 'id10425', 'id10486', 'id10862', 'id10753', 'id10193', 'id10640', 'id10480', 'id106']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
633,10633,10789,"['id10789', 'id10400', 'id253', 'id41', 'id50', 'id10783', 'id86', 'id59', 'id88', 'id10419']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
634,10634,10789,"['id10400', 'id86', 'id41', 'id10575', 'id10229', 'id253', 'id10419', 'id10460', 'id59', 'id36']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,10635,10789,"['id10663', 'id10567', 'id161', 'id155', 'id10753', 'id10766', 'id10005', 'id10775', 'id10719', 'id10745']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,10636,10789,"['id10780', 'id176', 'id10775', 'id167', 'id170', 'id99', 'id10789', 'id10237', 'id10602', 'id171']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.14
637,10637,10330,"['id10330', 'id67', 'id10328', 'id71', 'id72', 'id10337', 'id10237', 'id10320', 'id10632', 'id10347']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
638,10638,10330,"['id10330', 'id10347', 'id10328', 'id71', 'id10337', 'id67', 'id10345', 'id73', 'id72', 'id10343']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
639,10639,10330,"['id210', 'id10337', 'id71', 'id10330', 'id209', 'id10237', 'id10606', 'id72', 'id10557', 'id67']",0,0,0,1,1,1,0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.18,0.04,0.25
640,10640,10330,"['id10347', 'id10345', 'id71', 'id10337', 'id73', 'id72', 'id10330', 'id10328', 'id217', 'id10340']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.14
641,10641,10359,"['id10359', 'id10380', 'id10387', 'id10340', 'id66', 'id71', 'id10337', 'id10352', 'id234', 'id241']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
642,10642,10359,"['id10359', 'id71', 'id10337', 'id10340', 'id10355', 'id278', 'id10380', 'id10352', 'id10387', 'id10143']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
643,10643,10359,"['id10359', 'id10365', 'id10380', 'id10355', 'id10363', 'id66', 'id10340', 'id75', 'id10387', 'id71']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
644,10644,10359,"['id10380', 'id10359', 'id10363', 'id10365', 'id77', 'id278', 'id71', 'id66', 'id80', 'id10337']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
645,10645,10122,"['id274', 'id10869', 'id10140', 'id10202', 'id27', 'id266', 'id187', 'id10143', 'id133', 'id89']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,10646,10122,"['id31', 'id10140', 'id10154', 'id27', 'id28', 'id10157', 'id32', 'id10143', 'id30', 'id8']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,10647,10122,"['id10140', 'id31', 'id10154', 'id27', 'id28', 'id10157', 'id32', 'id30', 'id29', 'id8']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,10648,10122,"['id27', 'id31', 'id10157', 'id10154', 'id32', 'id10140', 'id28', 'id203', 'id10143', 'id30']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,10649,10878,"['id10878', 'id189', 'id10270', 'id10466', 'id10265', 'id190', 'id10098', 'id90', 'id10384', 'id215']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
650,10650,10878,"['id300', 'id10396', 'id64', 'id85', 'id103', 'id207', 'id10878', 'id62', 'id10808', 'id10753']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.14
651,10651,10878,"['id10878', 'id10783', 'id64', 'id10396', 'id10527', 'id113', 'id10530', 'id85', 'id10808', 'id299']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
652,10652,10878,"['id10632', 'id168', 'id10878', 'id10783', 'id64', 'id277', 'id284', 'id134', 'id10775', 'id10396']",0,0,1,1,1,1,0,0.0,0.33,0.25,0.2,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.4,0.33,0.18,0.16,0.33
653,10653,10869,"['id162', 'id10833', 'id161', 'id202', 'id220', 'id216', 'id159', 'id177', 'id89', 'id168']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,10654,10869,"['id10869', 'id51', 'id10127', 'id89', 'id274', 'id10140', 'id25', 'id10121', 'id10143', 'id10862']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
655,10655,10869,"['id10869', 'id10865', 'id188', 'id137', 'id10862', 'id274', 'id190', 'id10541', 'id10640', 'id10439']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
656,10656,10869,"['id10869', 'id10865', 'id188', 'id10862', 'id137', 'id15', 'id10463', 'id190', 'id34', 'id10004']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
657,10657,10124,"['id274', 'id28', 'id10869', 'id10121', 'id25', 'id187', 'id51', 'id10140', 'id10143', 'id10124']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.1
658,10658,10124,"['id10140', 'id30', 'id10154', 'id31', 'id28', 'id29', 'id27', 'id10124', 'id10143', 'id10130']",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.12
659,10659,10124,"['id27', 'id10124', 'id31', 'id10140', 'id10154', 'id10130', 'id10143', 'id28', 'id30', 'id10793']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
660,10660,10124,"['id10125', 'id10124', 'id245', 'id298', 'id10423', 'id10280', 'id10805', 'id10363', 'id163', 'id224']",0,1,1,1,1,1,0,0.5,0.33,0.25,0.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,0.5,0.4,0.33,0.18,0.26,0.5
661,10661,10642,"['id10642', 'id10079', 'id255', 'id199', 'id235', 'id231', 'id227', 'id270', 'id10797', 'id128']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
662,10662,10642,"['id10642', 'id235', 'id10079', 'id10229', 'id139', 'id10081', 'id46', 'id132', 'id78', 'id183']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
663,10663,10642,"['id10642', 'id10079', 'id235', 'id10849', 'id139', 'id10619', 'id132', 'id10649', 'id10081', 'id67']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
664,10664,10642,"['id293', 'id292', 'id286', 'id26', 'id10425', 'id294', 'id10163', 'id10133', 'id141', 'id179']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,10665,10642,"['id26', 'id10133', 'id292', 'id286', 'id179', 'id294', 'id290', 'id27', 'id293', 'id10636']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,10666,10873,"['id162', 'id161', 'id220', 'id89', 'id10833', 'id276', 'id299', 'id202', 'id274', 'id203']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,10667,10873,"['id10873', 'id57', 'id10656', 'id140', 'id113', 'id10847', 'id116', 'id267', 'id10122', 'id10878']",1,1,1,1,1,1,1,0.5,0.33,0.25,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.5,0.4,0.33,0.18,0.46,1.0
668,10668,10873,"['id10085', 'id113', 'id300', 'id10572', 'id116', 'id57', 'id238', 'id10081', 'id10656', 'id10084']",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
