"Ques_Id","Chunk_Id","Section_Id","Question","Ref_Answer","Chunk","Reference","WordsInQues","WordsInAns"
10930,10783,"Book01_206","Whose advice does Karna criticize?","Karna criticizes the advice given by both Bhishma and Drona.","Vaisampayana continued, 'After Drona had ceased, Karna spake again, 'Both Bhishma and Drona have been pampered with wealth that is thine and favours conferred by thee! They are also always regarded by thee as thy trusted friends! What can therefore be more amusing than that they both should give thee advice which is not for thy good? How can the wise approve that advice which is pronounced good by a person speaking with wicked intent but taking care to conceal the wickedness of his heart? Indeed, in a season of distress, friends can neither benefit nor injure. Every one's happiness or the reverse dependeth on destiny. He that is wise and he that is foolish, he that is young (in years) and he that is old, he that hath allies and he that hath none, all become, it is seen everywhere, happy or unhappy at times. It hath been heard by us that there was, of old, a king by name Amvuvicha. Having his capital at Rajagriha, he was the king of all the Magadha chiefs. He never attended to his affairs. All his exertion consisted in inhaling the air. All his affairs were in the hands of his minister. And his minister, named Mahakarni, became the supreme authority in the state. Regarding himself all powerful, he began to disregard the king. And the wretch himself appropriated everything belonging unto the king, his queens and treasures and sovereignty. But the possession of all these, instead of satisfying his avarice, only served to inflame him the more. Having appropriated everything belonging to the king, he even coveted the throne. But it hath been heard by us that with all his best endeavours he succeeded not in acquiring the kingdom of the monarch, his master, even though the latter was inattentive to business and content with only breathing the air. What else can be said, O king, than that monarch's sovereignty was dependent on destiny? If, therefore, O king, this kingdom be established in thee by destiny, it will certainly continue in thee, even if the whole world were to become thy enemy! If, however, destiny hath ordained otherwise, howsoever mayest thou strive, it will not last in thee! O learned one, remembering all this, judge of the honesty or otherwise of thy advisers. Ascertain also who amongst them are wicked and who have spoken wisely and well.'","""Both Bhishma and Drona have been pampered with wealth that is thine and favours conferred by thee! They are also always regarded by thee as thy trusted friends! What can therefore be more amusing than that they both should give thee advice which is not for thy good?""",5,10
10931,10783,"Book01_206","How does Karna describe the intent of Bhishma and Drona?","Karna suggests that Bhishma and Drona give advice with wicked intent while concealing their true intentions.","Vaisampayana continued, 'After Drona had ceased, Karna spake again, 'Both Bhishma and Drona have been pampered with wealth that is thine and favours conferred by thee! They are also always regarded by thee as thy trusted friends! What can therefore be more amusing than that they both should give thee advice which is not for thy good? How can the wise approve that advice which is pronounced good by a person speaking with wicked intent but taking care to conceal the wickedness of his heart? Indeed, in a season of distress, friends can neither benefit nor injure. Every one's happiness or the reverse dependeth on destiny. He that is wise and he that is foolish, he that is young (in years) and he that is old, he that hath allies and he that hath none, all become, it is seen everywhere, happy or unhappy at times. It hath been heard by us that there was, of old, a king by name Amvuvicha. Having his capital at Rajagriha, he was the king of all the Magadha chiefs. He never attended to his affairs. All his exertion consisted in inhaling the air. All his affairs were in the hands of his minister. And his minister, named Mahakarni, became the supreme authority in the state. Regarding himself all powerful, he began to disregard the king. And the wretch himself appropriated everything belonging unto the king, his queens and treasures and sovereignty. But the possession of all these, instead of satisfying his avarice, only served to inflame him the more. Having appropriated everything belonging to the king, he even coveted the throne. But it hath been heard by us that with all his best endeavours he succeeded not in acquiring the kingdom of the monarch, his master, even though the latter was inattentive to business and content with only breathing the air. What else can be said, O king, than that monarch's sovereignty was dependent on destiny? If, therefore, O king, this kingdom be established in thee by destiny, it will certainly continue in thee, even if the whole world were to become thy enemy! If, however, destiny hath ordained otherwise, howsoever mayest thou strive, it will not last in thee! O learned one, remembering all this, judge of the honesty or otherwise of thy advisers. Ascertain also who amongst them are wicked and who have spoken wisely and well.'","""How can the wise approve that advice which is pronounced good by a person speaking with wicked intent but taking care to conceal the wickedness of his heart?""",10,16
10932,10783,"Book01_206","What example does Karna give to illustrate that destiny determines happiness or unhappiness?","Karna gives the example of King Amvuvicha, whose sovereignty was dependent on destiny regardless of his inattentiveness to affairs.","Vaisampayana continued, 'After Drona had ceased, Karna spake again, 'Both Bhishma and Drona have been pampered with wealth that is thine and favours conferred by thee! They are also always regarded by thee as thy trusted friends! What can therefore be more amusing than that they both should give thee advice which is not for thy good? How can the wise approve that advice which is pronounced good by a person speaking with wicked intent but taking care to conceal the wickedness of his heart? Indeed, in a season of distress, friends can neither benefit nor injure. Every one's happiness or the reverse dependeth on destiny. He that is wise and he that is foolish, he that is young (in years) and he that is old, he that hath allies and he that hath none, all become, it is seen everywhere, happy or unhappy at times. It hath been heard by us that there was, of old, a king by name Amvuvicha. Having his capital at Rajagriha, he was the king of all the Magadha chiefs. He never attended to his affairs. All his exertion consisted in inhaling the air. All his affairs were in the hands of his minister. And his minister, named Mahakarni, became the supreme authority in the state. Regarding himself all powerful, he began to disregard the king. And the wretch himself appropriated everything belonging unto the king, his queens and treasures and sovereignty. But the possession of all these, instead of satisfying his avarice, only served to inflame him the more. Having appropriated everything belonging to the king, he even coveted the throne. But it hath been heard by us that with all his best endeavours he succeeded not in acquiring the kingdom of the monarch, his master, even though the latter was inattentive to business and content with only breathing the air. What else can be said, O king, than that monarch's sovereignty was dependent on destiny? If, therefore, O king, this kingdom be established in thee by destiny, it will certainly continue in thee, even if the whole world were to become thy enemy! If, however, destiny hath ordained otherwise, howsoever mayest thou strive, it will not last in thee! O learned one, remembering all this, judge of the honesty or otherwise of thy advisers. Ascertain also who amongst them are wicked and who have spoken wisely and well.'","""Having his capital at Rajagriha, he was the king of all the Magadha chiefs. He never attended to his affairs... But it hath been heard by us that with all his best endeavours he succeeded not in acquiring the kingdom of the monarch, his master, even though the latter was inattentive to business and content with only breathing the air.""",13,19
10933,10783,"Book01_206","According to Karna, what determines the continuation of a kingdom?","Karna suggests that if destiny has established the kingdom in the king, it will continue regardless of external opposition. If destiny has ordained otherwise, the kingdom will not last.","Vaisampayana continued, 'After Drona had ceased, Karna spake again, 'Both Bhishma and Drona have been pampered with wealth that is thine and favours conferred by thee! They are also always regarded by thee as thy trusted friends! What can therefore be more amusing than that they both should give thee advice which is not for thy good? How can the wise approve that advice which is pronounced good by a person speaking with wicked intent but taking care to conceal the wickedness of his heart? Indeed, in a season of distress, friends can neither benefit nor injure. Every one's happiness or the reverse dependeth on destiny. He that is wise and he that is foolish, he that is young (in years) and he that is old, he that hath allies and he that hath none, all become, it is seen everywhere, happy or unhappy at times. It hath been heard by us that there was, of old, a king by name Amvuvicha. Having his capital at Rajagriha, he was the king of all the Magadha chiefs. He never attended to his affairs. All his exertion consisted in inhaling the air. All his affairs were in the hands of his minister. And his minister, named Mahakarni, became the supreme authority in the state. Regarding himself all powerful, he began to disregard the king. And the wretch himself appropriated everything belonging unto the king, his queens and treasures and sovereignty. But the possession of all these, instead of satisfying his avarice, only served to inflame him the more. Having appropriated everything belonging to the king, he even coveted the throne. But it hath been heard by us that with all his best endeavours he succeeded not in acquiring the kingdom of the monarch, his master, even though the latter was inattentive to business and content with only breathing the air. What else can be said, O king, than that monarch's sovereignty was dependent on destiny? If, therefore, O king, this kingdom be established in thee by destiny, it will certainly continue in thee, even if the whole world were to become thy enemy! If, however, destiny hath ordained otherwise, howsoever mayest thou strive, it will not last in thee! O learned one, remembering all this, judge of the honesty or otherwise of thy advisers. Ascertain also who amongst them are wicked and who have spoken wisely and well.'","""If, therefore, O king, this kingdom be established in thee by destiny, it will certainly continue in thee, even if the whole world were to become thy enemy! If, however, destiny hath ordained otherwise, howsoever mayest thou strive, it will not last in thee!""",10,29
10934,10783,"Book01_206","What does Karna advise the king to do?","Karna advises the king to judge the honesty of his advisors and discern who has spoken wisely and well.","Vaisampayana continued, 'After Drona had ceased, Karna spake again, 'Both Bhishma and Drona have been pampered with wealth that is thine and favours conferred by thee! They are also always regarded by thee as thy trusted friends! What can therefore be more amusing than that they both should give thee advice which is not for thy good? How can the wise approve that advice which is pronounced good by a person speaking with wicked intent but taking care to conceal the wickedness of his heart? Indeed, in a season of distress, friends can neither benefit nor injure. Every one's happiness or the reverse dependeth on destiny. He that is wise and he that is foolish, he that is young (in years) and he that is old, he that hath allies and he that hath none, all become, it is seen everywhere, happy or unhappy at times. It hath been heard by us that there was, of old, a king by name Amvuvicha. Having his capital at Rajagriha, he was the king of all the Magadha chiefs. He never attended to his affairs. All his exertion consisted in inhaling the air. All his affairs were in the hands of his minister. And his minister, named Mahakarni, became the supreme authority in the state. Regarding himself all powerful, he began to disregard the king. And the wretch himself appropriated everything belonging unto the king, his queens and treasures and sovereignty. But the possession of all these, instead of satisfying his avarice, only served to inflame him the more. Having appropriated everything belonging to the king, he even coveted the throne. But it hath been heard by us that with all his best endeavours he succeeded not in acquiring the kingdom of the monarch, his master, even though the latter was inattentive to business and content with only breathing the air. What else can be said, O king, than that monarch's sovereignty was dependent on destiny? If, therefore, O king, this kingdom be established in thee by destiny, it will certainly continue in thee, even if the whole world were to become thy enemy! If, however, destiny hath ordained otherwise, howsoever mayest thou strive, it will not last in thee! O learned one, remembering all this, judge of the honesty or otherwise of thy advisers. Ascertain also who amongst them are wicked and who have spoken wisely and well.'","""O learned one, remembering all this, judge of the honesty or otherwise of thy advisers. Ascertain also who amongst them are wicked and who have spoken wisely and well.""",8,19
10935,10632,"Book01_158","Whose exile does Vyasa mention in his conversation with the Pandavas?","Vyasa mentions the deceitful exile of the Pandavas by the son of Dhritarashtra (Duryodhana).","Vyasa then said, 'Ye bulls of Bharata's race, I knew beforehand of this affliction of yours consisting in your deceitful exile by the son of Dhritarashtra. Knowing this, I have come to you, desirous of doing you some great good. Do not grieve for what hath befallen you. Know that all this is for your happiness. Undoubtedly, the sons of Dhritarashtra and you are all equal in my eye. But men are always partial to those who are in misfortune or of tender years. It is therefore, that my affection for you is greater now. And in consequence of that affection, I desire to do you good. Listen to me! Not far off before you is a delightful town where no danger can overtake you. Live ye there in disguise, waiting for my return.'
'Vaisampayana continued, 'Vyasa, the son of Satyavati, thus comforting the Pandavas, led them into the town of Ekachakra. And the master also comforted Kunti, saying, 'Live, O daughter! This son of thine, Yudhishthira, ever devoted to truth, this illustrious bull among men, having by his justice conquered the whole world, will rule over all the other monarchs of the earth. There is little doubt that, having by means of Bhima's and Arjuna's prowess conquered the whole earth with her belt of seas, he will enjoy the sovereignty thereof. Thy sons as well as those of Madri--mighty car-warriors all--will cheerfully sport as pleaseth them in their dominions. These tigers among men will also perform various sacrifices, such as the Rajasuya and the horse-sacrifice, in which the presents unto the Brahmanas are very large. And these thy sons will rule their ancestral kingdom, maintaining their friends and relatives in luxury and affluence and happiness.'","""Ye bulls of Bharata's race, I knew beforehand of this affliction of yours consisting in your deceitful exile by the son of Dhritarashtra.""",11,14
10936,10632,"Book01_158","Why does Vyasa say that he desires to do good to the Pandavas?","Vyasa says that he desires to do good to the Pandavas because he is partial to those who are in misfortune or of tender years, and he has affection for them.","Vyasa then said, 'Ye bulls of Bharata's race, I knew beforehand of this affliction of yours consisting in your deceitful exile by the son of Dhritarashtra. Knowing this, I have come to you, desirous of doing you some great good. Do not grieve for what hath befallen you. Know that all this is for your happiness. Undoubtedly, the sons of Dhritarashtra and you are all equal in my eye. But men are always partial to those who are in misfortune or of tender years. It is therefore, that my affection for you is greater now. And in consequence of that affection, I desire to do you good. Listen to me! Not far off before you is a delightful town where no danger can overtake you. Live ye there in disguise, waiting for my return.'
'Vaisampayana continued, 'Vyasa, the son of Satyavati, thus comforting the Pandavas, led them into the town of Ekachakra. And the master also comforted Kunti, saying, 'Live, O daughter! This son of thine, Yudhishthira, ever devoted to truth, this illustrious bull among men, having by his justice conquered the whole world, will rule over all the other monarchs of the earth. There is little doubt that, having by means of Bhima's and Arjuna's prowess conquered the whole earth with her belt of seas, he will enjoy the sovereignty thereof. Thy sons as well as those of Madri--mighty car-warriors all--will cheerfully sport as pleaseth them in their dominions. These tigers among men will also perform various sacrifices, such as the Rajasuya and the horse-sacrifice, in which the presents unto the Brahmanas are very large. And these thy sons will rule their ancestral kingdom, maintaining their friends and relatives in luxury and affluence and happiness.'","""But men are always partial to those who are in misfortune or of tender years. It is therefore, that my affection for you is greater now. And in consequence of that affection, I desire to do you good.""",13,31
10937,10632,"Book01_158","Where does Vyasa lead the Pandavas for their safety?","Vyasa leads the Pandavas into the town of Ekachakra, which he describes as a delightful town where no danger can overtake them.","Vyasa then said, 'Ye bulls of Bharata's race, I knew beforehand of this affliction of yours consisting in your deceitful exile by the son of Dhritarashtra. Knowing this, I have come to you, desirous of doing you some great good. Do not grieve for what hath befallen you. Know that all this is for your happiness. Undoubtedly, the sons of Dhritarashtra and you are all equal in my eye. But men are always partial to those who are in misfortune or of tender years. It is therefore, that my affection for you is greater now. And in consequence of that affection, I desire to do you good. Listen to me! Not far off before you is a delightful town where no danger can overtake you. Live ye there in disguise, waiting for my return.'
'Vaisampayana continued, 'Vyasa, the son of Satyavati, thus comforting the Pandavas, led them into the town of Ekachakra. And the master also comforted Kunti, saying, 'Live, O daughter! This son of thine, Yudhishthira, ever devoted to truth, this illustrious bull among men, having by his justice conquered the whole world, will rule over all the other monarchs of the earth. There is little doubt that, having by means of Bhima's and Arjuna's prowess conquered the whole earth with her belt of seas, he will enjoy the sovereignty thereof. Thy sons as well as those of Madri--mighty car-warriors all--will cheerfully sport as pleaseth them in their dominions. These tigers among men will also perform various sacrifices, such as the Rajasuya and the horse-sacrifice, in which the presents unto the Brahmanas are very large. And these thy sons will rule their ancestral kingdom, maintaining their friends and relatives in luxury and affluence and happiness.'","""Vyasa, the son of Satyavati, thus comforting the Pandavas, led them into the town of Ekachakra.""",9,22
10938,10632,"Book01_158","Whose justice does Vyasa mention in relation to ruling over the other monarchs of the earth?","Vyasa mentions Yudhishthira's justice and states that he will rule over all the other monarchs of the earth.","Vyasa then said, 'Ye bulls of Bharata's race, I knew beforehand of this affliction of yours consisting in your deceitful exile by the son of Dhritarashtra. Knowing this, I have come to you, desirous of doing you some great good. Do not grieve for what hath befallen you. Know that all this is for your happiness. Undoubtedly, the sons of Dhritarashtra and you are all equal in my eye. But men are always partial to those who are in misfortune or of tender years. It is therefore, that my affection for you is greater now. And in consequence of that affection, I desire to do you good. Listen to me! Not far off before you is a delightful town where no danger can overtake you. Live ye there in disguise, waiting for my return.'
'Vaisampayana continued, 'Vyasa, the son of Satyavati, thus comforting the Pandavas, led them into the town of Ekachakra. And the master also comforted Kunti, saying, 'Live, O daughter! This son of thine, Yudhishthira, ever devoted to truth, this illustrious bull among men, having by his justice conquered the whole world, will rule over all the other monarchs of the earth. There is little doubt that, having by means of Bhima's and Arjuna's prowess conquered the whole earth with her belt of seas, he will enjoy the sovereignty thereof. Thy sons as well as those of Madri--mighty car-warriors all--will cheerfully sport as pleaseth them in their dominions. These tigers among men will also perform various sacrifices, such as the Rajasuya and the horse-sacrifice, in which the presents unto the Brahmanas are very large. And these thy sons will rule their ancestral kingdom, maintaining their friends and relatives in luxury and affluence and happiness.'","""This son of thine, Yudhishthira, ever devoted to truth, this illustrious bull among men, having by his justice conquered the whole world, will rule over all the other monarchs of the earth.""",16,18
10939,10632,"Book01_158","What kind of sacrifices does Vyasa mention that the Pandavas will perform?","Vyasa mentions that the Pandavas, including Yudhishthira and his brothers, will perform various sacrifices such as the Rajasuya and the horse-sacrifice, which involve offering large presents to the Brahmanas.","Vyasa then said, 'Ye bulls of Bharata's race, I knew beforehand of this affliction of yours consisting in your deceitful exile by the son of Dhritarashtra. Knowing this, I have come to you, desirous of doing you some great good. Do not grieve for what hath befallen you. Know that all this is for your happiness. Undoubtedly, the sons of Dhritarashtra and you are all equal in my eye. But men are always partial to those who are in misfortune or of tender years. It is therefore, that my affection for you is greater now. And in consequence of that affection, I desire to do you good. Listen to me! Not far off before you is a delightful town where no danger can overtake you. Live ye there in disguise, waiting for my return.'
'Vaisampayana continued, 'Vyasa, the son of Satyavati, thus comforting the Pandavas, led them into the town of Ekachakra. And the master also comforted Kunti, saying, 'Live, O daughter! This son of thine, Yudhishthira, ever devoted to truth, this illustrious bull among men, having by his justice conquered the whole world, will rule over all the other monarchs of the earth. There is little doubt that, having by means of Bhima's and Arjuna's prowess conquered the whole earth with her belt of seas, he will enjoy the sovereignty thereof. Thy sons as well as those of Madri--mighty car-warriors all--will cheerfully sport as pleaseth them in their dominions. These tigers among men will also perform various sacrifices, such as the Rajasuya and the horse-sacrifice, in which the presents unto the Brahmanas are very large. And these thy sons will rule their ancestral kingdom, maintaining their friends and relatives in luxury and affluence and happiness.'","""And these thy sons will rule their ancestral kingdom, maintaining their friends and relatives in luxury and affluence and happiness... And these tigers among men will also perform various sacrifices, such as the Rajasuya and the horse-sacrifice, in which the presents unto the Brahmanas are very large.""",12,29
10940,10780,"Book01_205","Whose opinion does Dhritarashtra ask for?","Dhritarashtra asks for the opinion of Bhishma.","Vaisampayana said, 'Asked by Dhritarashtra to give his opinion, Bhishma replied, 'O Dhritarashtra, a quarrel with the Pandavas is what I can never approve of. As thou art to me, so was Pandu without doubt. And the sons of Gandhari are to me, as those of Kunti. I should protect them as well as I should thy sons, O Dhritarashtra! And, O king, the Pandavas are as much near to me as they are to prince Duryodhana or to all the other Kurus. Under these circumstances a quarrel with them is what I never like. Concluding a treaty with those heroes, let half the land be given unto them. This is without doubt, the paternal kingdom of those foremost ones of the Kuru race. And, O Duryodhana, like thee who lookest upon this kingdom as thy paternal property, the Pandavas also look upon it as their paternal possession. If the renowned sons of Pandu obtain not the kingdom, how can it be thine, or that of any other descendant of the Bharata race? If thou regardest thyself as one that hath lawfully come into the possession of the kingdom, I think they also may be regarded to have lawfully come into the possession of this kingdom before thee. Give them half the kingdom quietly. This, O tiger among men, is beneficial to all. If thou actest otherwise, evil will befall us all. Thou too shall be covered with dishonour. O Duryodhana, strive to maintain thy good name. A good name is, indeed, the source of one's strength. It hath been said that one liveth in vain whose reputation hath gone. A man, O Kaurava, doth not die so long as his fame lasteth. One liveth as long as one's fame endureth, and dieth when one's fame is gone. Follow thou, O son of Gandhari, the practice that is worthy of the Kuru race. O thou of mighty arms, imitate thy own ancestors. We are fortunate that the Pandavas have not perished. We are fortunate that Kunti liveth. We are fortunate that the wretch Purochana without being able to accomplish his purpose hath himself perished. From that time when I heard that the sons of Kuntibhoja's daughter had been burnt to death, I was, O son of Gandhari, ill able to meet any living creature. O tiger among men, hearing of the fate that overtook Kunti, the world doth not regard Purochana so guilty as it regardeth thee. O king, the escape, therefore, of the sons of Pandu with life from that conflagration and their re-appearance, do away with thy evil repute. Know, O thou of Kuru's race, that as long as those heroes live, the wielder of the thunder himself cannot deprive them of their ancestral share in the kingdom. The Pandavas are virtuous and united. They are being wrongly kept out of their equal share in the kingdom. If thou shouldst act rightly, if thou shouldst do what is agreeable to me, if thou shouldst seek the welfare of all, then give half the kingdom unto them.'","""Asked by Dhritarashtra to give his opinion, Bhishma replied...""",6,7
10941,10780,"Book01_205","How does Bhishma view the Pandavas?","Bhishma considers the Pandavas to be equal to his own sons and worthy of his protection.","Vaisampayana said, 'Asked by Dhritarashtra to give his opinion, Bhishma replied, 'O Dhritarashtra, a quarrel with the Pandavas is what I can never approve of. As thou art to me, so was Pandu without doubt. And the sons of Gandhari are to me, as those of Kunti. I should protect them as well as I should thy sons, O Dhritarashtra! And, O king, the Pandavas are as much near to me as they are to prince Duryodhana or to all the other Kurus. Under these circumstances a quarrel with them is what I never like. Concluding a treaty with those heroes, let half the land be given unto them. This is without doubt, the paternal kingdom of those foremost ones of the Kuru race. And, O Duryodhana, like thee who lookest upon this kingdom as thy paternal property, the Pandavas also look upon it as their paternal possession. If the renowned sons of Pandu obtain not the kingdom, how can it be thine, or that of any other descendant of the Bharata race? If thou regardest thyself as one that hath lawfully come into the possession of the kingdom, I think they also may be regarded to have lawfully come into the possession of this kingdom before thee. Give them half the kingdom quietly. This, O tiger among men, is beneficial to all. If thou actest otherwise, evil will befall us all. Thou too shall be covered with dishonour. O Duryodhana, strive to maintain thy good name. A good name is, indeed, the source of one's strength. It hath been said that one liveth in vain whose reputation hath gone. A man, O Kaurava, doth not die so long as his fame lasteth. One liveth as long as one's fame endureth, and dieth when one's fame is gone. Follow thou, O son of Gandhari, the practice that is worthy of the Kuru race. O thou of mighty arms, imitate thy own ancestors. We are fortunate that the Pandavas have not perished. We are fortunate that Kunti liveth. We are fortunate that the wretch Purochana without being able to accomplish his purpose hath himself perished. From that time when I heard that the sons of Kuntibhoja's daughter had been burnt to death, I was, O son of Gandhari, ill able to meet any living creature. O tiger among men, hearing of the fate that overtook Kunti, the world doth not regard Purochana so guilty as it regardeth thee. O king, the escape, therefore, of the sons of Pandu with life from that conflagration and their re-appearance, do away with thy evil repute. Know, O thou of Kuru's race, that as long as those heroes live, the wielder of the thunder himself cannot deprive them of their ancestral share in the kingdom. The Pandavas are virtuous and united. They are being wrongly kept out of their equal share in the kingdom. If thou shouldst act rightly, if thou shouldst do what is agreeable to me, if thou shouldst seek the welfare of all, then give half the kingdom unto them.'","""I should protect them as well as I should thy sons, O Dhritarashtra! And, O king, the Pandavas are as much near to me as they are to prince Duryodhana or to all the other Kurus.""",6,16
10942,10780,"Book01_205","What solution does Bhishma propose to avoid a quarrel with the Pandavas?","Bhishma suggests concluding a treaty with the Pandavas and giving them half the kingdom.","Vaisampayana said, 'Asked by Dhritarashtra to give his opinion, Bhishma replied, 'O Dhritarashtra, a quarrel with the Pandavas is what I can never approve of. As thou art to me, so was Pandu without doubt. And the sons of Gandhari are to me, as those of Kunti. I should protect them as well as I should thy sons, O Dhritarashtra! And, O king, the Pandavas are as much near to me as they are to prince Duryodhana or to all the other Kurus. Under these circumstances a quarrel with them is what I never like. Concluding a treaty with those heroes, let half the land be given unto them. This is without doubt, the paternal kingdom of those foremost ones of the Kuru race. And, O Duryodhana, like thee who lookest upon this kingdom as thy paternal property, the Pandavas also look upon it as their paternal possession. If the renowned sons of Pandu obtain not the kingdom, how can it be thine, or that of any other descendant of the Bharata race? If thou regardest thyself as one that hath lawfully come into the possession of the kingdom, I think they also may be regarded to have lawfully come into the possession of this kingdom before thee. Give them half the kingdom quietly. This, O tiger among men, is beneficial to all. If thou actest otherwise, evil will befall us all. Thou too shall be covered with dishonour. O Duryodhana, strive to maintain thy good name. A good name is, indeed, the source of one's strength. It hath been said that one liveth in vain whose reputation hath gone. A man, O Kaurava, doth not die so long as his fame lasteth. One liveth as long as one's fame endureth, and dieth when one's fame is gone. Follow thou, O son of Gandhari, the practice that is worthy of the Kuru race. O thou of mighty arms, imitate thy own ancestors. We are fortunate that the Pandavas have not perished. We are fortunate that Kunti liveth. We are fortunate that the wretch Purochana without being able to accomplish his purpose hath himself perished. From that time when I heard that the sons of Kuntibhoja's daughter had been burnt to death, I was, O son of Gandhari, ill able to meet any living creature. O tiger among men, hearing of the fate that overtook Kunti, the world doth not regard Purochana so guilty as it regardeth thee. O king, the escape, therefore, of the sons of Pandu with life from that conflagration and their re-appearance, do away with thy evil repute. Know, O thou of Kuru's race, that as long as those heroes live, the wielder of the thunder himself cannot deprive them of their ancestral share in the kingdom. The Pandavas are virtuous and united. They are being wrongly kept out of their equal share in the kingdom. If thou shouldst act rightly, if thou shouldst do what is agreeable to me, if thou shouldst seek the welfare of all, then give half the kingdom unto them.'","""Concluding a treaty with those heroes, let half the land be given unto them.""",12,14
10943,10780,"Book01_205","What does Bhishma say about the Pandavas' claim to the kingdom?","Bhishma acknowledges that the Pandavas also have a legitimate claim to the kingdom and should be given their rightful share.","Vaisampayana said, 'Asked by Dhritarashtra to give his opinion, Bhishma replied, 'O Dhritarashtra, a quarrel with the Pandavas is what I can never approve of. As thou art to me, so was Pandu without doubt. And the sons of Gandhari are to me, as those of Kunti. I should protect them as well as I should thy sons, O Dhritarashtra! And, O king, the Pandavas are as much near to me as they are to prince Duryodhana or to all the other Kurus. Under these circumstances a quarrel with them is what I never like. Concluding a treaty with those heroes, let half the land be given unto them. This is without doubt, the paternal kingdom of those foremost ones of the Kuru race. And, O Duryodhana, like thee who lookest upon this kingdom as thy paternal property, the Pandavas also look upon it as their paternal possession. If the renowned sons of Pandu obtain not the kingdom, how can it be thine, or that of any other descendant of the Bharata race? If thou regardest thyself as one that hath lawfully come into the possession of the kingdom, I think they also may be regarded to have lawfully come into the possession of this kingdom before thee. Give them half the kingdom quietly. This, O tiger among men, is beneficial to all. If thou actest otherwise, evil will befall us all. Thou too shall be covered with dishonour. O Duryodhana, strive to maintain thy good name. A good name is, indeed, the source of one's strength. It hath been said that one liveth in vain whose reputation hath gone. A man, O Kaurava, doth not die so long as his fame lasteth. One liveth as long as one's fame endureth, and dieth when one's fame is gone. Follow thou, O son of Gandhari, the practice that is worthy of the Kuru race. O thou of mighty arms, imitate thy own ancestors. We are fortunate that the Pandavas have not perished. We are fortunate that Kunti liveth. We are fortunate that the wretch Purochana without being able to accomplish his purpose hath himself perished. From that time when I heard that the sons of Kuntibhoja's daughter had been burnt to death, I was, O son of Gandhari, ill able to meet any living creature. O tiger among men, hearing of the fate that overtook Kunti, the world doth not regard Purochana so guilty as it regardeth thee. O king, the escape, therefore, of the sons of Pandu with life from that conflagration and their re-appearance, do away with thy evil repute. Know, O thou of Kuru's race, that as long as those heroes live, the wielder of the thunder himself cannot deprive them of their ancestral share in the kingdom. The Pandavas are virtuous and united. They are being wrongly kept out of their equal share in the kingdom. If thou shouldst act rightly, if thou shouldst do what is agreeable to me, if thou shouldst seek the welfare of all, then give half the kingdom unto them.'","""If the renowned sons of Pandu obtain not the kingdom, how can it be thine, or that of any other descendant of the Bharata race?""",11,20
10944,10780,"Book01_205","What advice does Bhishma give to Duryodhana regarding maintaining his good name?","Bhishma advises Duryodhana to strive to maintain his good name and reputation, as it is a source of strength.","Vaisampayana said, 'Asked by Dhritarashtra to give his opinion, Bhishma replied, 'O Dhritarashtra, a quarrel with the Pandavas is what I can never approve of. As thou art to me, so was Pandu without doubt. And the sons of Gandhari are to me, as those of Kunti. I should protect them as well as I should thy sons, O Dhritarashtra! And, O king, the Pandavas are as much near to me as they are to prince Duryodhana or to all the other Kurus. Under these circumstances a quarrel with them is what I never like. Concluding a treaty with those heroes, let half the land be given unto them. This is without doubt, the paternal kingdom of those foremost ones of the Kuru race. And, O Duryodhana, like thee who lookest upon this kingdom as thy paternal property, the Pandavas also look upon it as their paternal possession. If the renowned sons of Pandu obtain not the kingdom, how can it be thine, or that of any other descendant of the Bharata race? If thou regardest thyself as one that hath lawfully come into the possession of the kingdom, I think they also may be regarded to have lawfully come into the possession of this kingdom before thee. Give them half the kingdom quietly. This, O tiger among men, is beneficial to all. If thou actest otherwise, evil will befall us all. Thou too shall be covered with dishonour. O Duryodhana, strive to maintain thy good name. A good name is, indeed, the source of one's strength. It hath been said that one liveth in vain whose reputation hath gone. A man, O Kaurava, doth not die so long as his fame lasteth. One liveth as long as one's fame endureth, and dieth when one's fame is gone. Follow thou, O son of Gandhari, the practice that is worthy of the Kuru race. O thou of mighty arms, imitate thy own ancestors. We are fortunate that the Pandavas have not perished. We are fortunate that Kunti liveth. We are fortunate that the wretch Purochana without being able to accomplish his purpose hath himself perished. From that time when I heard that the sons of Kuntibhoja's daughter had been burnt to death, I was, O son of Gandhari, ill able to meet any living creature. O tiger among men, hearing of the fate that overtook Kunti, the world doth not regard Purochana so guilty as it regardeth thee. O king, the escape, therefore, of the sons of Pandu with life from that conflagration and their re-appearance, do away with thy evil repute. Know, O thou of Kuru's race, that as long as those heroes live, the wielder of the thunder himself cannot deprive them of their ancestral share in the kingdom. The Pandavas are virtuous and united. They are being wrongly kept out of their equal share in the kingdom. If thou shouldst act rightly, if thou shouldst do what is agreeable to me, if thou shouldst seek the welfare of all, then give half the kingdom unto them.'","""O Duryodhana, strive to maintain thy good name. A good name is, indeed, the source of one's strength.""",12,19
